StudentID,Academic_Performance,isolated,WomenDifferent,language,COVID,criticises,MenBetterSTEM,pwi_wellbeing,Intelligence1,Intelligence2,Soft,opinion,Nerds,comfortable,future,bullying,Friends,Manbox5_1,Manbox5_2,Manbox5_3,Manbox5_4,Manbox5_5,k6_1,k6_2,k6_3,k6_4,k6_5,k6_6,Manbox5_overall,Masculinity_contrained,GrowthMindset,k6_overall,School_support_engage6,School_support_engage
S0240,34,1,3,0,4,2,5,3,6,5,6,7,1,2,3,4,"S0307, S0009, S0566, S0143, S0326, S0016, S0445",4,7,4,7,6,1,2,1,3,5,1,5.6,3.75,2.5,13,3.1666666666666665,2.75
S0241,31,5,6,1,4,5,6,4,7,3,1,5,4,5,4,1,"S0554, S0480, S0968, S0673, S0556, S0252, S0009, S0559, S0205, S0474",5,2,5,2,7,2,5,2,1,4,4,4.2,4.25,3.0,18,3.5,3.75
S0242,95,2,1,1,4,6,1,1,3,2,3,3,7,5,4,1,"S0639, S0662, S0398, S0842",5,1,1,5,3,2,1,5,2,1,2,3.0,3.0,5.5,13,4.5,4.0
S0243,55,1,2,0,4,2,2,4,5,5,6,6,5,3,1,5,"S0663, S0608, S0172, S0564, S0772, S0621, S0658, S0358",6,1,5,3,6,5,3,2,2,5,3,4.2,3.75,3.0,20,3.3333333333333335,2.75
S0244,100,5,2,1,6,2,1,9,5,5,1,3,3,1,7,7,,5,1,6,2,1,4,5,4,3,1,3,3.0,1.75,3.0,20,4.166666666666667,4.25
S0245,47,7,3,0,3,1,3,4,6,3,1,7,3,4,6,7,"S0527, S0883, S0790, S0547, S0219",5,6,2,1,5,1,1,5,5,1,1,3.8,2.5,3.5,14,3.3333333333333335,4.5
S0246,58,1,4,0,6,1,4,3,5,3,5,1,3,7,2,7,"S0872, S0268, S0441, S0134, S0929, S0171, S0237, S0598",1,2,4,5,6,2,2,4,2,1,3,3.6,4.0,4.0,14,5.166666666666667,4.25
S0247,82,2,2,0,4,6,1,3,1,3,1,4,6,6,2,5,"S0157, S0269, S0814, S0386, S0662, S0163, S0182, S0024, S0214",7,4,7,3,5,5,3,5,3,3,1,5.2,2.5,6.0,20,4.833333333333333,4.75
S0248,36,2,1,0,6,4,1,6,3,4,5,1,4,5,5,5,"S0447, S0863, S0385, S0429, S0510, S0411, S0907, S0238, S0762, S0096, S0318, S0026, S0015",6,1,7,1,7,2,4,3,5,3,1,4.4,2.75,4.5,18,5.333333333333333,4.75
S0249,83,4,7,0,1,4,6,0,6,3,2,2,1,4,2,1,"S0153, S0430, S0537, S0911, S0391, S0252, S0398, S0861",3,4,4,6,4,5,3,1,3,3,2,4.2,4.0,3.5,17,3.5,2.75
S0250,32,4,7,0,6,6,3,6,6,7,5,4,2,5,3,3,"S0104, S0323, S0805, S0348, S0782, S0253, S0911, S0688, S0117",2,5,1,2,5,4,1,3,4,5,1,3.0,4.25,1.5,18,4.166666666666667,4.25
S0251,87,2,6,0,2,7,7,9,2,1,5,7,2,2,2,3,"S0703, S0337, S0740, S0326, S0344, S0631, S0276, S0796, S0182",3,6,3,6,6,5,3,5,4,2,5,4.8,5.0,6.5,24,3.5,3.5
S0252,72,2,6,0,6,6,1,3,5,7,2,6,4,6,5,2,"S0765, S0984, S0644, S0674, S0651, S0598, S0973, S0362, S0721",3,2,2,4,3,5,1,3,5,5,1,2.8,3.25,2.0,20,4.5,4.75
S0253,62,7,3,0,7,6,7,3,6,6,7,6,1,1,3,3,"S0191, S0801, S0254, S0019, S0298, S0645, S0420, S0289, S0150, S0130",6,5,6,4,5,3,5,4,3,2,4,5.2,4.5,2.0,21,2.6666666666666665,3.25
S0254,62,6,4,0,1,7,7,4,1,7,6,1,5,3,7,1,"S0025, S0400, S0543, S0498, S0816, S0596, S0070",1,4,7,1,5,1,1,5,3,2,3,3.6,5.5,4.0,15,4.5,4.5
S0255,99,6,7,0,1,1,1,1,3,2,7,2,4,5,3,2,"S0884, S0272, S0731, S0317, S0870, S0764, S0700, S0544",4,3,6,5,4,5,1,1,3,1,5,4.4,4.75,5.5,16,3.1666666666666665,2.75
S0256,78,1,3,0,4,7,5,2,1,7,3,4,2,3,3,1,"S0533, S0322, S0316, S0980",3,1,5,5,6,4,1,2,5,2,1,4.0,3.25,4.0,15,4.166666666666667,3.5
S0257,75,7,6,1,2,5,6,2,2,5,3,1,1,6,3,1,"S0654, S0806, S0069, S0230, S0833",7,4,6,5,6,5,3,2,3,3,2,5.6,4.0,4.5,18,3.8333333333333335,3.75
S0258,78,3,3,0,3,2,4,5,3,5,6,4,4,1,3,6,"S0698, S0402, S0002, S0494, S0885, S0157, S0990, S0334, S0858",6,2,6,1,2,1,5,3,2,4,1,3.4,4.25,4.0,16,3.5,3.0
S0259,85,1,5,1,3,2,6,3,3,6,3,4,4,4,2,6,"S0206, S0846, S0246, S0606, S0863, S0100, S0595, S0994, S0362, S0220, S0680, S0724, S0376, S0174, S0861, S0573, S0368, S0554",5,2,3,6,6,3,5,2,4,5,2,4.4,4.5,3.5,21,4.166666666666667,3.5
S0260,72,3,6,1,3,7,3,10,6,4,7,4,1,3,2,3,"S0908, S0938, S0441, S0866, S0538",3,4,4,3,7,5,3,3,2,4,1,4.2,4.25,3.0,18,4.0,3.75
S0261,71,2,6,0,6,3,4,5,2,6,6,4,4,3,1,1,"S0290, S0508, S0095, S0740, S0584, S0044, S0781, S0550, S0424, S0346, S0530, S0926, S0077, S0005, S0451, S0802",7,3,1,6,7,3,3,2,5,2,3,4.8,5.0,4.0,18,3.0,2.0
S0262,64,2,2,0,6,7,6,5,4,1,5,1,2,3,2,2,"S0347, S0275, S0038, S0334, S0310, S0703, S0325, S0313, S0951",4,4,1,1,2,4,1,4,4,2,5,2.4,3.75,5.5,20,4.5,3.5
S0263,71,5,3,0,3,4,2,9,4,5,6,1,2,6,1,3,"S0966, S0656, S0113, S0285, S0892, S0279, S0301, S0748",5,5,3,1,4,3,2,2,1,2,3,3.6,3.25,3.5,13,4.0,3.5
S0264,81,4,4,0,7,1,5,0,4,6,4,5,1,1,4,7,"S0083, S0240, S0684, S0501",4,4,5,3,2,2,2,3,2,1,5,3.6,3.5,3.0,15,3.3333333333333335,3.25
S0265,88,4,4,0,6,4,6,9,7,3,4,5,6,7,4,3,"S0439, S0418, S0941, S0954, S0979, S0674, S0495",6,3,4,6,2,5,2,3,4,5,4,4.2,5.0,3.0,23,4.166666666666667,4.5
S0266,51,7,2,0,6,7,2,10,2,3,3,1,4,1,5,4,"S0123, S0718, S0166, S0028, S0517, S0243, S0264, S0822, S0960",5,1,7,7,5,1,4,4,3,5,4,5.0,2.75,5.5,21,4.166666666666667,4.25
S0267,51,4,2,0,1,7,7,7,2,2,6,1,4,5,3,4,"S0706, S0439, S0796, S0883, S0884",1,6,4,2,6,1,1,1,5,1,1,3.8,4.75,6.0,10,5.0,4.75
S0268,81,6,6,0,6,6,1,3,1,2,6,2,7,7,3,3,"S0065, S0887, S0338, S0867, S0705, S0411, S0651, S0773, S0476, S0926, S0135, S0826, S0981, S0779, S0322, S0845, S0915, S0624, S0870, S0318",7,1,4,1,3,3,2,3,5,1,3,3.2,5.0,6.5,17,4.5,4.75
S0269,78,1,7,0,1,3,7,6,6,4,4,1,6,2,5,7,"S0341, S0479, S0324, S0245, S0054, S0864, S0904, S0786, S0943, S0290",5,5,1,3,1,3,3,1,4,2,2,3.0,6.0,3.0,15,5.166666666666667,4.25
S0270,65,1,4,0,6,5,4,4,2,2,7,4,7,3,7,7,"S0508, S0869, S0575, S0939, S0259, S0072, S0754, S0060, S0415",1,6,1,4,5,4,3,4,2,3,3,3.4,5.5,6.0,19,5.5,5.5
S0271,100,6,7,1,4,4,3,5,5,2,1,3,4,7,3,2,"S0079, S0028, S0811, S0762, S0987, S0198, S0610, S0568, S0628",2,3,6,3,5,4,2,5,2,4,1,3.8,3.75,4.5,18,3.8333333333333335,4.0
S0272,38,5,6,0,4,5,2,0,3,6,7,3,1,2,3,2,"S0037, S0787, S0658, S0483, S0731, S0052, S0798, S0228, S0688",3,4,1,2,1,2,1,5,1,1,1,2.2,4.0,3.5,11,3.3333333333333335,3.0
S0273,73,6,4,0,4,7,5,2,5,6,5,2,3,3,5,7,"S0839, S0179, S0637, S0444, S0148",2,6,1,1,5,4,5,2,1,5,4,3.0,4.25,2.5,21,5.0,5.5
S0274,79,4,4,0,5,7,3,7,4,4,6,2,7,5,1,3,"S0522, S0175, S0514, S0494, S0824, S0585, S0120, S0580, S0799, S0947",5,5,1,2,6,2,2,2,5,3,5,3.8,5.0,4.0,19,4.333333333333333,4.0
S0275,95,1,6,1,5,4,1,4,7,1,5,4,7,5,5,2,"S0124, S0267, S0679, S0791, S0160",4,4,4,4,2,4,5,5,4,4,5,3.6,4.75,4.0,27,4.5,4.0
S0276,86,6,2,0,6,1,3,3,1,5,7,4,5,1,5,2,"S0416, S0669, S0123, S0223, S0483, S0617, S0361, S0077, S0697, S0525",1,1,5,1,3,1,3,2,4,4,3,2.2,4.25,5.0,17,2.5,2.25
S0277,58,2,5,0,6,3,2,4,3,7,7,6,3,1,5,7,"S0785, S0078, S0740, S0343, S0152",1,4,4,3,4,2,5,1,1,2,1,3.2,4.25,3.0,12,4.0,4.0
S0278,78,2,6,0,1,3,1,4,1,5,5,7,3,3,2,2,"S0184, S0820, S0080, S0521",6,4,3,3,3,3,4,3,3,5,1,3.8,3.75,5.0,19,2.8333333333333335,2.5
S0279,52,3,6,0,5,5,5,3,6,4,2,7,4,1,2,4,,6,6,5,7,2,2,4,4,1,1,2,5.2,4.25,3.0,14,3.0,3.0
S0280,50,2,4,0,1,4,3,2,1,3,1,3,5,6,2,4,"S0467, S0009, S0715, S0862, S0761, S0918, S0634, S0286, S0492, S0314, S0610",7,4,7,2,5,2,5,5,5,2,4,5.0,3.25,6.0,23,4.5,4.0
S0281,71,5,6,0,6,1,1,1,6,7,3,3,5,1,4,7,"S0568, S0240, S0782, S0040, S0571, S0468, S0461, S0947, S0823",7,2,7,1,5,1,4,2,4,3,4,4.4,3.75,1.5,18,3.5,3.25
S0282,79,4,5,0,1,7,1,7,3,1,3,3,4,1,6,7,"S0167, S0126, S0741, S0386, S0630, S0089, S0546",5,5,4,1,3,4,2,2,5,3,2,3.6,3.25,6.0,18,5.0,5.25
S0283,35,1,7,0,2,6,2,10,7,7,7,4,3,4,5,6,"S0673, S0371, S0386, S0551",3,5,2,5,3,1,1,1,1,3,3,3.6,4.75,1.0,10,5.333333333333333,5.25
S0284,90,4,4,0,7,1,4,3,1,4,6,6,7,6,3,2,"S0521, S0395, S0606, S0944, S0737, S0699, S0413",3,3,6,4,4,4,2,2,4,3,3,4.0,5.25,5.5,18,3.0,3.0
S0285,38,3,7,0,7,6,1,6,3,5,4,4,3,1,7,6,"S0462, S0850, S0354, S0613, S0351, S0633, S0529, S0741, S0541",7,4,6,7,3,2,4,3,2,2,1,5.4,3.75,4.0,14,4.833333333333333,5.0
S0286,68,7,1,1,4,6,4,8,5,7,7,3,1,3,3,2,"S0742, S0262, S0078, S0967, S0087, S0395, S0350",2,5,2,7,4,1,5,4,3,1,4,4.0,3.25,2.0,18,3.3333333333333335,3.5
S0287,63,3,7,0,2,7,7,3,1,2,1,2,2,3,1,7,"S0777, S0238, S0398, S0408, S0976, S0306, S0061, S0539",3,7,3,4,2,2,5,5,3,5,4,3.8,4.25,6.5,24,4.833333333333333,4.5
S0288,93,6,3,0,7,6,7,3,3,4,3,5,4,5,1,7,"S0244, S0038, S0256, S0481, S0124, S0113",7,5,5,1,2,3,4,1,4,5,5,4.0,4.25,4.5,22,4.0,4.75
S0289,43,1,2,0,1,7,7,0,5,7,4,2,1,6,2,6,"S0327, S0635, S0343, S0855",1,7,3,1,1,2,2,1,4,4,5,2.6,3.5,2.0,18,5.666666666666667,5.25
S0290,80,5,1,0,7,6,2,7,4,6,1,5,2,5,3,2,"S0794, S0139, S0762, S0289, S0369, S0067, S0718, S0739, S0091, S0955",1,7,2,7,6,3,5,3,5,2,5,4.6,1.5,3.0,23,3.6666666666666665,4.0
S0291,100,1,1,0,3,5,4,6,5,3,5,6,6,3,6,7,,2,4,3,7,7,4,3,4,4,1,1,4.6,4.0,4.0,17,5.0,5.25
S0292,57,3,3,0,1,5,1,6,4,2,4,5,2,3,4,3,"S0741, S0345, S0391, S0302, S0308, S0609",4,6,2,6,4,1,3,4,5,3,4,4.4,2.5,5.0,20,3.8333333333333335,3.75
S0293,87,1,4,0,7,1,2,9,4,5,6,5,6,1,5,1,"S0859, S0499, S0983, S0757, S0764, S0267, S0831, S0812, S0502, S0748, S0452, S0526, S0809, S0385, S0662, S0828, S0926",1,6,5,2,3,2,5,2,3,4,5,3.4,4.5,3.5,21,3.0,2.0
S0294,81,4,1,0,7,7,3,3,5,5,4,7,3,4,2,2,"S0725, S0093, S0320, S0637",3,3,6,4,6,2,2,1,1,1,1,4.4,2.75,3.0,8,3.3333333333333335,3.75
S0295,83,7,5,0,3,6,6,8,2,5,2,1,5,3,2,6,"S0983, S0903, S0057, S0858, S0570, S0850, S0398",1,7,5,7,4,1,3,1,4,5,5,4.8,4.5,4.5,19,4.166666666666667,4.25
S0296,100,4,2,0,4,4,6,9,3,7,5,1,5,7,2,3,"S0970, S0306, S0921, S0447, S0540, S0281, S0284, S0485",4,6,7,1,5,1,3,3,3,4,2,4.6,4.5,3.0,16,4.5,4.0
S0297,68,1,4,0,4,4,4,0,7,1,6,1,3,3,1,3,"S0834, S0432, S0107, S0736, S0090, S0342, S0704, S0046, S0571, S0108",1,4,6,6,3,1,5,3,3,2,3,4.0,4.25,4.0,17,4.166666666666667,2.75
S0298,47,6,1,0,7,6,7,9,7,7,6,3,7,7,1,3,"S0520, S0107, S0593, S0542, S0605, S0984, S0594, S0432, S0909, S0716, S0639, S0861, S0580, S0142, S0993",7,2,5,4,5,5,1,1,3,2,5,4.6,5.25,1.0,17,4.0,4.25
S0299,77,4,4,0,6,7,4,10,7,3,1,3,6,6,7,5,,5,7,5,4,5,4,5,2,4,1,3,5.2,3.75,3.0,19,5.666666666666667,6.25
S0300,72,2,2,0,4,1,6,7,3,3,5,6,4,1,2,7,"S0193, S0984, S0252, S0893, S0713, S0825, S0620, S0159",4,6,4,4,1,5,1,5,5,1,1,3.8,4.25,5.0,18,3.1666666666666665,2.75
S0301,76,3,3,0,3,4,2,9,2,2,5,2,6,3,1,4,"S0893, S0737, S0284, S0853, S0116, S0497",4,1,6,1,3,5,4,5,2,2,4,3.0,4.0,6.0,22,3.8333333333333335,3.0
S0302,57,6,2,0,3,4,4,0,5,3,7,3,7,1,3,6,"S0609, S0104, S0105, S0109, S0838",1,5,3,4,5,5,4,5,4,2,4,3.6,5.0,4.0,24,3.5,3.5
S0303,85,2,1,1,7,3,7,7,6,5,6,7,5,2,5,1,"S0136, S0946, S0379, S0761, S0773, S0243, S0093, S0756, S0927",7,4,6,5,3,2,5,2,2,2,2,5.0,4.75,2.5,15,3.0,2.75
S0304,94,5,6,0,7,1,4,1,6,7,3,3,5,4,5,4,,7,4,4,1,2,3,2,3,1,5,5,3.6,4.5,1.5,19,3.6666666666666665,3.5
S0305,77,1,1,0,6,2,7,2,2,1,4,3,4,6,3,1,"S0988, S0018, S0340, S0872, S0099, S0239, S0349, S0583, S0904, S0222, S0548, S0027, S0812, S0818, S0826, S0661, S0643, S0044, S0622, S0909",1,5,5,4,7,2,4,2,1,1,3,4.4,4.0,6.5,13,4.0,3.0
S0306,54,2,7,0,2,6,1,3,5,6,3,4,4,1,6,5,"S0174, S0502, S0988, S0464, S0541, S0844, S0195, S0045, S0737, S0111, S0200, S0528, S0623, S0384, S0494, S0479, S0687, S0800, S0204, S0780",2,7,1,6,2,1,5,1,1,2,3,3.6,3.75,2.5,13,4.666666666666667,4.5
S0307,74,6,4,0,5,6,3,4,4,7,5,7,6,6,1,1,"S0936, S0271, S0610, S0255, S0428",1,3,3,7,7,4,1,3,2,1,5,4.2,4.5,2.5,16,2.8333333333333335,3.5
S0308,64,6,6,0,7,1,4,10,2,1,5,3,4,6,7,1,"S0366, S0539, S0924, S0064, S0694, S0441, S0949, S0707, S0480, S0975",2,2,1,7,1,4,5,4,3,1,5,2.6,4.75,6.5,22,3.6666666666666665,3.75
S0309,72,7,4,1,7,4,3,8,4,6,7,6,4,4,7,4,"S0066, S0242, S0342, S0553, S0636",2,6,6,5,2,5,1,1,1,1,1,4.2,4.5,3.0,10,3.6666666666666665,4.75
S0310,61,7,4,0,3,5,4,2,7,4,7,4,2,1,2,2,"S0114, S0934, S0940, S0064, S0048, S0915, S0230, S0807, S0804",7,7,3,2,2,1,1,2,3,2,4,4.2,4.25,2.5,13,2.5,2.5
S0311,91,5,7,0,4,5,4,7,4,4,3,5,4,5,4,1,"S0928, S0139, S0523, S0511",7,4,4,6,6,3,5,1,3,2,4,5.4,4.5,4.0,18,3.5,3.75
S0312,79,7,6,0,2,3,4,2,3,5,2,4,1,5,6,5,"S0866, S0877, S0112, S0886, S0563, S0838, S0554",7,6,2,1,5,3,4,2,3,1,2,4.2,3.25,4.0,15,4.0,4.75
S0313,68,5,2,0,3,6,2,3,1,1,1,3,6,4,3,6,"S0215, S0384, S0053, S0757, S0063, S0910, S0827, S0517, S0079",3,7,2,6,7,2,4,2,1,2,4,5.0,2.75,7.0,15,4.5,4.75
S0314,22,4,6,0,7,3,3,2,5,2,1,2,2,3,2,4,"S0067, S0733, S0855, S0143, S0307, S0013, S0825, S0089, S0690, S0981",5,2,2,1,2,2,4,3,4,1,3,2.4,3.0,4.5,17,3.6666666666666665,3.0
S0315,28,2,7,1,1,5,2,8,4,4,2,4,2,2,2,7,"S0656, S0358, S0391, S0659, S0195, S0420",7,4,5,1,4,4,2,3,3,5,2,4.2,3.25,4.0,19,4.333333333333333,4.0
S0316,91,1,2,0,3,1,6,4,5,4,3,1,7,7,5,1,,6,6,3,3,1,4,3,3,2,3,4,3.8,4.5,3.5,19,4.666666666666667,3.5
S0317,39,3,3,0,1,1,1,5,1,3,7,1,7,5,3,4,"S0372, S0508, S0683, S0031, S0835, S0823, S0511, S0980",1,1,4,1,5,1,3,3,4,2,5,2.4,4.5,6.0,18,4.166666666666667,3.25
S0318,54,6,5,0,6,1,6,5,2,4,5,6,7,6,4,4,"S0352, S0911, S0622, S0066, S0132, S0416, S0959, S0796, S0099, S0602",1,6,5,7,4,4,1,5,2,2,4,4.6,5.75,5.0,18,3.1666666666666665,3.75
S0319,74,5,6,0,6,3,4,0,7,6,4,5,1,5,1,4,"S0619, S0476, S0584, S0971, S0855, S0214",7,1,6,1,5,4,2,2,2,1,1,4.0,3.75,1.5,12,3.1666666666666665,3.25
S0320,53,6,3,0,1,7,5,1,5,5,2,1,7,3,1,3,"S0134, S0354, S0051, S0718, S0423, S0149",7,1,6,4,7,1,5,3,5,2,4,5.0,4.25,3.0,20,3.8333333333333335,3.5
S0321,65,6,1,0,1,5,2,2,1,3,1,3,5,2,6,2,"S0105, S0798, S0915, S0797, S0636, S0437, S0317, S0711, S0147",2,6,2,6,5,4,4,4,3,1,1,4.2,2.25,6.0,17,3.6666666666666665,3.75
S0322,95,4,3,0,1,3,7,3,1,3,7,3,7,5,5,4,"S0754, S0554, S0523, S0941, S0416",6,4,2,7,1,5,2,3,2,2,2,4.0,6.0,6.0,16,4.333333333333333,4.25
S0323,59,6,7,0,5,4,1,2,5,6,7,6,7,7,3,6,"S0922, S0512, S0271, S0237, S0915, S0290, S0482, S0167",6,5,1,6,3,2,5,5,5,3,1,4.2,5.5,2.5,21,4.0,5.0
S0324,79,6,3,0,7,4,6,7,7,3,7,2,2,4,6,6,"S0394, S0825, S0645, S0884, S0843",4,2,2,5,1,4,5,5,4,4,4,2.8,4.5,3.0,26,4.666666666666667,5.0
S0325,67,2,6,1,1,3,2,2,2,6,5,2,1,2,7,2,"S0086, S0813, S0632, S0897, S0064, S0429, S0826, S0621, S0526",1,4,7,6,2,3,4,1,1,2,4,4.0,3.5,4.0,15,4.333333333333333,3.5
S0326,64,3,1,0,2,1,6,9,6,5,7,5,3,3,7,3,"S0897, S0145, S0360, S0299, S0693, S0670, S0544, S0840, S0043",6,2,3,2,3,2,2,1,1,5,4,3.2,4.25,2.5,15,3.6666666666666665,3.5
S0327,68,6,3,0,7,1,3,3,4,2,6,3,5,4,2,2,"S0046, S0390, S0172, S0234, S0278",4,6,4,2,6,5,5,2,5,3,3,4.4,4.25,5.0,23,2.6666666666666665,2.25
S0328,83,1,5,1,3,6,2,9,4,4,2,5,2,4,3,6,"S0932, S0623, S0543, S0250, S0692, S0920, S0380, S0851, S0332",7,4,7,6,6,1,5,4,4,5,2,6.0,2.75,4.0,21,4.833333333333333,4.75
S0329,92,1,3,0,1,3,1,5,7,7,1,5,7,1,3,2,"S0450, S0930, S0852, S0981",6,2,1,3,7,1,5,5,1,1,5,3.8,3.0,1.0,18,3.1666666666666665,2.25
S0330,58,1,6,1,7,1,7,9,6,3,1,5,6,1,1,1,"S0313, S0853, S0084, S0219, S0061, S0021",7,5,5,4,7,5,5,4,1,5,3,5.6,5.0,3.5,23,2.3333333333333335,1.0
S0331,68,7,2,0,5,3,1,6,4,6,2,1,4,1,7,7,"S0346, S0337, S0776, S0154, S0403, S0392, S0659",3,2,7,4,4,3,3,4,5,2,2,4.0,2.25,3.0,19,4.333333333333333,4.5
S0332,98,3,4,1,4,1,7,4,6,1,4,5,4,1,1,3,"S0181, S0822, S0894, S0773, S0835, S0115, S0168, S0509, S0169, S0604, S0738, S0516, S0729, S0293",7,6,4,2,3,1,3,1,2,4,2,4.4,4.75,4.5,13,2.3333333333333335,1.5
S0333,61,2,7,1,4,3,3,7,4,6,6,4,5,1,3,6,"S0231, S0299, S0550, S0455, S0686, S0136, S0059, S0375, S0018, S0287, S0349, S0733, S0835, S0137, S0277, S0265, S0923, S0496",5,7,7,4,3,5,5,5,5,2,3,5.2,5.25,3.0,25,3.8333333333333335,3.25
S0334,100,4,6,0,3,7,4,9,4,1,1,1,6,4,3,4,"S0314, S0043, S0046, S0295, S0642, S0567, S0391, S0782, S0932, S0042",1,1,2,2,6,1,4,2,2,2,1,2.4,4.25,5.5,12,4.833333333333333,4.5
S0335,68,1,4,1,3,6,6,9,1,2,1,2,2,4,2,1,"S0622, S0065, S0401, S0853, S0866",3,2,7,3,1,2,5,2,5,1,2,3.2,3.25,6.5,17,4.333333333333333,3.25
S0336,48,3,2,0,1,1,1,8,5,4,6,3,4,6,1,1,"S0491, S0659, S0381, S0325, S0200, S0640, S0672",4,1,7,4,1,4,3,1,5,5,5,3.4,3.25,3.5,23,3.1666666666666665,2.25
S0337,82,7,2,0,5,6,7,1,1,3,1,3,6,3,7,7,"S0018, S0060, S0813, S0009, S0715",2,6,2,5,5,4,1,3,1,1,2,4.0,4.0,6.0,12,4.833333333333333,5.75
S0338,30,3,1,0,2,3,7,6,7,3,7,1,5,2,5,1,"S0859, S0672, S0399, S0977, S0490, S0381, S0102",5,6,4,4,1,1,5,1,4,3,4,4.0,5.0,3.0,18,3.8333333333333335,2.75
S0339,100,5,6,0,5,2,7,0,1,7,2,1,3,3,6,1,"S0399, S0357, S0777, S0762, S0356, S0966",2,6,6,1,2,5,1,1,1,2,2,3.4,4.5,4.0,12,3.6666666666666665,3.0
S0340,100,2,5,0,7,1,6,9,7,5,5,3,2,7,6,2,,7,6,4,7,7,3,2,1,2,4,4,6.2,4.5,2.0,16,4.5,4.0
S0341,69,5,2,0,2,1,5,8,3,7,7,6,2,6,5,3,"S0233, S0610, S0721, S0460, S0091",3,5,5,4,5,5,1,5,1,5,1,4.4,4.0,3.0,18,3.3333333333333335,3.75
S0342,60,7,2,0,2,2,6,7,3,6,6,3,2,5,6,2,"S0176, S0786, S0040, S0534, S0610",7,3,4,4,1,3,4,3,1,3,5,3.8,4.0,3.5,19,3.5,3.75
S0343,36,7,7,1,4,2,4,9,5,6,6,7,5,4,7,2,"S0581, S0421, S0479, S0239, S0332",1,5,1,5,5,2,1,3,5,2,3,3.4,5.5,2.5,16,2.8333333333333335,3.75
S0344,49,5,1,0,3,3,5,4,5,1,5,6,7,3,6,6,"S0269, S0721, S0953, S0136, S0101",1,2,7,3,1,1,5,3,3,4,1,2.8,4.5,5.0,17,3.8333333333333335,4.5
S0345,76,1,4,0,7,4,5,6,4,1,6,5,4,7,6,2,"S0661, S0041, S0086, S0156, S0931, S0583, S0322, S0593",1,6,4,6,5,3,2,4,5,4,5,4.4,4.75,5.5,23,4.833333333333333,4.75
S0346,66,7,4,0,2,3,6,3,3,1,2,3,7,1,6,1,"S0395, S0974, S0132, S0118, S0133",3,6,3,5,5,4,2,1,5,2,5,4.4,4.75,6.0,19,2.8333333333333335,2.75
S0347,53,2,5,0,2,4,4,8,1,1,4,2,6,7,2,7,"S0604, S0089, S0398, S0395, S0159, S0373, S0797, S0980, S0342, S0232",2,6,1,5,1,3,4,1,4,1,2,3.0,4.75,7.0,15,5.333333333333333,5.0
S0348,53,5,6,1,1,2,1,7,5,6,7,1,4,6,3,2,"S0483, S0506, S0077, S0514, S0111, S0465, S0879, S0321",2,5,4,7,4,1,5,2,2,2,4,4.4,4.5,2.5,16,3.8333333333333335,3.25
S0349,63,6,7,0,1,1,3,1,1,2,1,3,3,4,7,7,"S0846, S0177, S0582, S0057, S0508, S0735, S0015",5,7,3,7,2,1,5,4,1,2,5,4.8,3.5,6.5,18,4.333333333333333,4.75
S0350,77,5,6,0,5,2,4,7,5,3,7,3,4,2,2,7,"S0275, S0438, S0172, S0889, S0430, S0362, S0505, S0870",2,7,3,5,2,4,1,4,1,5,1,3.8,5.25,4.0,16,3.5,3.25
S0351,82,6,1,1,7,5,1,1,1,7,2,5,3,4,5,6,"S0616, S0888, S0720, S0990, S0128, S0119",5,2,7,4,6,5,2,5,5,4,2,4.8,1.75,4.0,23,4.166666666666667,5.0
S0352,76,2,3,0,5,1,4,2,3,6,7,3,1,4,1,7,"S0539, S0190, S0008, S0693, S0570, S0231, S0655",7,7,7,1,6,4,5,5,3,2,3,5.6,3.75,3.5,22,4.0,3.25
S0353,72,1,6,0,4,2,1,6,7,4,4,1,5,1,4,4,"S0512, S0783, S0416, S0936, S0332, S0942, S0188",5,1,5,6,5,2,4,4,3,5,2,4.4,4.0,2.5,20,4.166666666666667,2.75
S0354,73,3,6,0,5,7,5,0,2,7,4,7,3,4,3,3,"S0946, S0344, S0372, S0534, S0961",1,1,6,4,7,3,2,3,1,4,3,3.8,4.5,3.5,16,3.8333333333333335,4.25
S0355,93,7,2,1,6,5,7,7,3,4,3,6,2,7,7,7,"S0542, S0928, S0248, S0095, S0253, S0653, S0465, S0656, S0337",6,5,5,6,5,1,5,5,5,5,5,5.4,3.5,4.5,26,4.833333333333333,6.5
S0356,58,7,1,0,5,4,5,10,5,1,5,3,5,3,5,1,,4,5,7,1,4,3,2,4,1,2,3,4.2,4.0,5.0,15,3.1666666666666665,3.25
S0357,53,7,3,0,4,2,3,10,5,1,1,3,2,3,1,7,"S0745, S0879, S0049, S0021",2,2,5,7,1,5,3,3,1,2,1,3.4,2.25,5.0,15,3.1666666666666665,3.25
S0358,75,3,5,0,2,6,3,6,3,3,5,3,3,4,2,3,"S0431, S0913, S0355, S0565, S0335, S0637, S0724",4,2,2,5,1,2,2,4,2,5,3,2.8,4.0,5.0,18,4.166666666666667,3.75
S0359,68,1,2,0,3,6,3,4,4,4,3,5,3,7,4,7,"S0444, S0768, S0002, S0864",5,3,1,2,2,4,4,4,5,3,1,2.6,2.75,4.0,21,5.666666666666667,6.0
S0360,67,3,6,1,7,4,6,5,5,6,6,6,5,3,6,5,"S0999, S0432, S0014, S0793, S0423",7,3,7,5,5,5,1,2,5,1,5,5.4,5.75,2.5,19,4.166666666666667,4.5
