StudentID,Academic_Performance,isolated,WomenDifferent,language,COVID,criticises,MenBetterSTEM,pwi_wellbeing,Intelligence1,Intelligence2,Soft,opinion,Nerds,comfortable,future,bullying,Manbox5_1,Manbox5_2,Manbox5_3,Manbox5_4,Manbox5_5,k6_1,k6_2,k6_3,k6_4,k6_5,k6_6,Manbox5_overall,Masculinity_contrained,GrowthMindset,k6_overall,School_support_engage,Friends,Friends_Count
S0292,68,3,6,1,2,3,4,7,2,5,7,6,2,5,1,7,6,2,4,3,7,2,4,5,1,5,5,4.4,4.75,4.5,22,3.25,"S0294, S0026, S0330",3
S0293,80,3,3,0,3,5,1,7,2,3,1,5,1,5,7,2,3,3,7,5,4,2,5,4,2,1,1,4.4,1.5,5.5,15,5.0,S0145,1
S0294,73,5,5,0,2,5,6,1,5,2,1,4,3,1,5,6,4,3,5,6,1,5,2,4,2,5,4,3.8,3.75,4.5,22,3.25,"S0233, S0513, S0650",3
S0295,57,4,3,1,1,7,1,1,6,1,7,5,6,2,4,6,3,1,6,1,5,5,5,4,2,5,5,3.2,4.25,4.5,26,3.25,"S0052, S0746, S0539, S0719, S0753",5
S0296,75,1,3,1,4,1,5,1,2,7,5,7,5,5,4,5,7,4,7,1,2,2,2,3,4,1,5,4.2,4.5,3.5,17,4.25,,0
S0297,64,1,1,0,7,1,2,2,7,7,4,7,2,3,4,7,7,2,3,4,6,5,1,4,4,5,4,4.4,2.25,1.0,23,3.75,"S0917, S0819, S0617, S0317, S0012",5
S0298,59,1,5,0,3,2,5,2,7,2,7,4,4,4,2,1,2,4,7,2,2,4,4,2,4,4,4,3.4,5.25,3.5,22,4.25,,0
S0299,62,5,2,0,3,2,1,1,2,2,4,2,4,2,5,4,7,3,4,4,1,4,5,1,4,3,5,3.8,2.75,6.0,22,4.0,"S0228, S0021, S0827, S0601, S0598, S0011, S0474",7
S0300,100,1,5,0,6,3,5,7,7,6,4,4,3,4,1,4,4,3,5,6,7,3,3,3,5,4,5,5.0,4.25,1.5,23,4.0,"S0259, S0822, S0427, S0539",4
S0301,75,6,3,0,5,3,1,6,4,4,2,1,4,1,1,6,1,4,6,7,1,2,2,4,4,4,2,3.8,2.5,4.0,18,2.75,"S0699, S0083, S0959, S0427",4
S0302,61,4,4,0,6,3,2,8,6,6,2,5,5,5,2,5,5,2,4,4,1,5,3,5,2,5,3,3.2,3.25,2.0,23,3.5,"S0369, S0166, S0430, S0429, S0090, S0530",6
S0303,38,1,4,0,4,6,5,6,7,3,7,4,1,7,5,2,2,4,3,1,6,1,2,5,4,2,3,3.2,4.25,3.0,17,5.75,"S0049, S0038, S0264, S0096",4
S0304,66,6,7,0,2,7,2,1,2,4,7,2,5,6,5,3,1,4,6,7,2,4,3,1,4,4,1,4.0,5.25,5.0,17,4.75,"S0165, S0196",2
S0305,85,3,7,1,4,7,4,10,7,1,2,7,1,5,1,3,5,4,5,3,6,1,3,3,3,2,2,4.6,3.5,4.0,14,3.0,"S0361, S0155, S0819, S0465",4
S0306,80,4,7,0,6,6,7,10,4,6,4,2,3,6,1,4,7,6,4,5,5,4,3,5,2,4,2,5.4,5.25,3.0,20,4.25,"S0987, S0009",2
S0307,77,4,6,0,4,7,5,9,5,6,1,7,5,2,4,3,6,2,2,4,1,4,3,2,4,3,2,3.0,4.25,2.5,18,2.75,"S0487, S0847, S0335, S0010",4
S0308,84,2,6,0,1,3,7,10,3,2,1,1,7,4,4,2,6,5,6,3,4,5,5,2,4,4,1,4.8,5.25,5.5,21,5.25,"S0848, S0451, S0727, S0706, S0311, S0571, S0200",7
S0309,77,2,1,0,2,1,4,0,3,6,2,4,6,4,7,2,3,2,6,4,4,4,2,5,3,2,1,3.8,3.25,3.5,17,5.25,"S0505, S0036, S0402, S0519",4
S0310,64,1,4,0,7,1,5,10,7,5,6,4,1,5,7,4,5,3,7,7,4,1,3,4,2,1,1,5.2,4.0,2.0,12,5.75,"S0393, S0463, S0805, S0806, S0201, S0753",6
S0311,44,7,7,1,1,6,2,6,5,6,3,5,2,1,3,6,3,4,5,5,4,3,4,4,2,4,5,4.2,3.5,2.5,22,2.0,"S0687, S0872, S0475",3
S0312,67,5,6,0,1,5,4,0,1,7,4,2,1,3,3,7,2,6,2,6,5,5,4,1,5,5,4,4.2,3.75,4.0,24,3.75,S0091,1
S0313,71,2,7,0,6,1,3,9,1,2,4,5,2,4,4,1,3,1,1,2,1,3,1,5,4,3,2,1.6,4.0,6.5,18,4.25,"S0567, S0729, S0207, S0714, S0327, S0535, S0755",7
S0314,71,5,7,0,2,4,1,10,7,2,4,6,4,7,1,3,3,1,7,6,1,3,4,4,2,1,4,3.6,4.0,3.5,18,3.25,"S0281, S0208",2
S0315,72,7,7,1,5,2,3,7,7,1,5,1,3,2,1,7,3,4,2,7,5,3,4,4,4,5,3,4.2,4.5,4.0,23,2.75,"S0149, S0192, S0275, S0204",4
S0316,80,6,4,0,3,5,3,9,2,4,1,1,5,6,4,1,2,6,7,7,4,3,5,1,2,4,2,5.2,3.25,5.0,17,4.75,"S0893, S0455",2
S0317,53,5,6,0,6,3,7,4,1,7,5,6,1,6,6,3,1,1,4,1,1,1,4,2,2,2,3,1.6,4.75,4.0,14,4.25,"S0606, S0126, S0070, S0585",4
S0318,62,6,7,0,7,2,3,8,3,6,2,6,6,4,4,1,3,3,3,5,5,5,5,2,5,2,4,3.8,4.5,3.5,23,3.0,"S0758, S0934, S0611, S0911, S0938",5
S0319,55,1,1,1,7,2,1,7,1,1,6,6,2,7,1,5,7,7,2,5,1,4,1,4,5,5,4,4.4,2.5,7.0,23,4.25,"S0032, S0596, S0289, S0474, S0013, S0603",6
S0320,55,7,2,1,3,6,7,6,3,2,7,1,1,1,4,5,7,4,1,5,6,2,1,2,4,5,1,4.6,4.25,5.5,15,3.25,S0529,1
S0321,68,7,1,0,1,6,7,8,5,1,3,1,7,6,1,3,5,6,7,3,5,4,5,1,3,1,1,5.2,4.5,5.0,15,3.75,"S0607, S0813, S0590, S0936, S0802, S0490, S0939",7
S0322,100,3,7,1,3,2,2,0,3,6,5,1,3,1,3,5,6,7,5,1,5,5,4,4,4,3,3,4.8,4.25,3.5,23,4.0,"S0071, S0823, S0738, S0713, S0308, S0313",6
S0323,66,1,3,0,4,1,5,2,1,6,5,2,5,5,7,6,7,6,2,4,5,4,5,1,5,4,3,4.8,4.5,4.5,22,6.25,"S0803, S0233, S0685, S0859",4
S0324,63,6,3,0,1,5,5,10,1,7,7,1,7,5,2,4,1,1,1,6,2,5,2,4,3,4,3,2.2,5.5,4.0,21,4.0,S0658,1
S0325,100,7,6,0,4,4,1,1,2,5,3,3,1,6,6,1,4,5,6,3,3,2,1,3,1,3,2,4.2,2.75,4.5,12,4.5,"S0779, S0907, S0535, S0874",4
S0326,49,2,7,1,6,3,2,8,6,2,2,3,7,3,1,3,5,3,5,2,3,5,3,4,3,1,2,3.6,4.5,4.0,18,3.75,"S0812, S0412",2
S0327,69,7,4,1,6,3,4,2,6,6,6,6,3,1,2,3,4,4,5,6,6,4,5,3,3,5,5,5.0,4.25,2.0,25,1.5,"S0886, S0525",2
S0328,74,5,3,0,3,2,7,5,3,5,2,1,3,1,3,4,1,1,3,5,3,2,4,4,1,1,4,2.6,3.75,4.0,16,3.5,,0
S0329,85,6,7,0,4,4,2,6,4,4,5,7,5,5,6,1,1,5,6,2,2,2,2,4,3,5,4,3.2,4.75,4.0,20,3.5,"S0249, S0037, S0059, S0287, S0031, S0551",6
S0330,66,2,2,0,2,7,2,3,7,2,5,2,2,7,6,2,1,4,3,7,6,1,2,5,2,5,2,4.2,2.75,3.5,17,6.25,"S0580, S0869, S0866, S0888",4
S0331,71,5,7,0,7,3,4,10,5,6,3,2,4,2,3,3,1,3,2,5,5,4,2,5,1,3,4,3.2,4.5,2.5,19,3.5,S0096,1
S0332,90,3,1,0,3,2,7,6,2,7,2,5,3,4,1,3,4,4,6,5,1,2,5,1,5,1,5,4.0,3.25,3.5,19,3.25,"S0084, S0773, S0463, S0454, S0173",5
S0333,90,5,2,1,1,4,5,5,5,5,5,5,1,3,5,6,2,5,3,5,3,3,4,5,2,1,5,3.6,3.25,3.0,20,3.5,"S0619, S0222, S0695, S0188, S0090",5
S0334,73,2,7,0,3,2,3,5,2,5,4,5,4,2,1,7,6,1,2,6,3,2,1,3,3,5,5,3.6,4.5,4.5,19,3.0,"S0735, S0964, S0473, S0268, S0293, S0991, S0768",7
S0335,58,3,2,0,3,6,3,10,3,1,5,2,2,4,6,6,7,3,2,4,3,1,2,3,3,3,5,3.8,3.0,6.0,17,5.25,"S0968, S0346, S0234",3
S0336,54,3,4,1,5,2,3,0,6,2,7,2,4,7,7,6,1,1,7,7,2,5,2,5,1,3,2,3.6,4.5,4.0,18,6.25,"S0079, S0018, S0893, S0707, S0066",5
S0337,67,2,1,0,5,2,6,7,4,6,2,2,6,2,1,6,3,2,1,5,3,3,4,2,5,1,1,2.8,3.75,3.0,16,3.75,"S0583, S0630, S0406, S0423, S0826, S0726",6
S0338,63,6,4,1,2,7,4,0,3,3,3,5,2,7,1,3,2,5,1,4,4,1,4,4,1,3,4,3.2,3.25,5.0,17,3.25,"S0108, S0097, S0829, S0541, S0670",5
S0339,87,4,3,0,3,4,5,2,3,1,5,6,3,7,7,3,5,3,1,2,2,5,2,4,1,1,1,2.6,4.0,6.0,14,5.0,"S0887, S0604, S0228, S0471",4
S0340,82,7,5,0,5,4,2,8,1,3,6,5,3,3,7,2,4,6,2,3,2,1,2,3,3,3,5,3.4,4.0,6.0,17,3.5,"S0801, S0293, S0033, S0174, S0351",5
S0341,74,5,4,0,6,4,2,3,4,5,6,5,5,4,7,5,1,6,2,4,2,2,2,5,5,4,3,3.0,4.25,3.5,21,4.25,"S0286, S0627",2
S0342,48,4,7,0,5,4,4,10,1,1,3,2,4,7,4,4,7,5,4,3,5,5,2,5,3,3,2,4.8,4.5,7.0,20,5.25,"S0806, S0866",2
S0343,76,5,3,0,2,7,2,9,6,4,7,4,3,1,3,6,3,1,2,1,2,3,4,2,5,3,4,1.8,3.75,3.0,21,2.75,"S0173, S0526, S0793, S0911, S0499, S0028",6
S0344,69,4,1,0,4,2,7,9,4,3,3,2,2,7,5,5,5,7,3,6,5,1,2,5,3,1,5,5.2,3.25,4.5,17,5.5,"S0489, S0474, S0964, S0329",4
S0345,62,2,2,0,4,4,6,9,2,6,1,6,1,2,1,6,3,1,4,4,6,4,3,1,5,4,5,3.6,2.5,4.0,22,2.75,"S0020, S0805, S0421, S0386, S0133, S0002",6
S0346,69,6,4,0,1,1,5,1,3,7,4,2,4,1,6,5,1,5,3,5,5,5,3,1,2,4,5,3.8,4.25,3.0,20,3.75,,0
S0347,77,4,2,0,7,7,5,1,3,5,1,1,2,4,3,2,4,2,5,6,1,2,2,5,4,2,2,3.6,2.5,4.0,17,4.5,"S0531, S0233, S0373, S0129, S0682",5
S0348,77,5,2,0,7,2,3,8,3,2,4,4,1,6,2,2,5,6,4,7,1,5,1,1,2,1,2,4.6,2.5,5.5,12,3.75,,0
S0349,72,5,4,0,6,1,5,1,1,1,1,3,1,5,6,6,1,1,2,1,7,4,5,4,3,5,5,2.4,2.75,7.0,26,4.75,"S0747, S0954, S0627, S0538, S0032, S0618",6
S0350,68,5,5,0,4,5,3,8,5,1,7,6,3,1,5,7,2,3,5,1,6,3,3,1,5,4,2,3.4,4.5,5.0,18,2.75,,0
S0351,48,2,3,0,5,1,1,4,5,1,2,6,4,3,1,5,2,7,5,4,2,3,5,4,4,2,5,4.0,2.5,5.0,23,3.0,S0070,1
S0352,71,4,6,0,5,1,6,0,2,3,5,5,6,2,4,4,2,6,4,1,2,2,4,2,3,3,5,3.0,5.75,5.5,19,3.25,"S0424, S0178, S0503, S0219, S0905",5
S0353,38,6,7,0,5,2,7,10,7,7,2,5,3,5,6,3,3,4,7,4,1,4,4,4,4,2,3,3.8,4.75,1.0,21,4.0,"S0755, S0582",2
S0354,81,6,5,0,3,6,1,0,5,4,7,2,5,5,7,4,7,3,6,5,5,2,2,4,1,4,5,5.2,4.5,3.5,18,5.0,"S0098, S0525, S0544, S0027, S0318",5
S0355,74,3,7,0,7,3,7,5,3,7,3,3,1,4,7,3,4,1,7,7,3,2,4,3,2,3,1,4.4,4.5,3.0,15,5.25,"S0534, S0572, S0178",3
S0356,84,4,3,0,4,6,7,0,5,6,7,1,4,6,4,6,6,7,5,6,3,4,3,5,2,4,5,5.4,5.25,2.5,23,5.25,"S0160, S0487, S0185, S0558, S0284, S0962, S0189",7
S0357,74,6,6,1,3,3,3,2,3,3,1,4,6,1,3,7,6,1,1,1,7,3,3,1,3,5,5,3.2,4.0,5.0,20,2.5,"S0186, S0871, S0452, S0164",4
S0358,53,2,6,0,7,1,1,9,4,7,2,1,2,2,6,1,7,5,4,7,2,4,3,3,1,2,2,5.0,2.75,2.5,15,5.25,"S0373, S0372, S0162, S0892, S0680, S0007",6
S0359,55,4,5,0,7,6,1,9,7,5,4,6,5,5,5,2,4,5,2,3,6,5,5,4,4,3,1,4.0,3.75,2.0,22,4.0,"S0551, S0034, S0043",3
S0360,77,7,5,0,5,1,6,9,2,7,4,6,7,1,5,5,5,5,1,2,7,1,3,3,1,2,2,4.0,5.5,3.5,12,2.25,"S0384, S0247",2
S0361,62,7,6,0,5,5,7,3,2,2,6,1,6,4,2,6,6,4,4,3,2,3,1,1,5,4,2,3.8,6.25,6.0,16,3.5,"S0569, S0257, S0627, S0729, S0141, S0435, S0263",7
S0362,83,3,2,0,6,6,1,2,7,5,6,2,1,6,3,5,1,1,5,3,5,3,3,2,5,3,4,3.0,2.5,2.0,20,5.0,"S0495, S0173, S0397, S0290, S0861, S0468",6
S0363,53,1,3,0,3,4,4,4,7,2,1,1,5,1,7,1,4,5,2,2,7,3,2,1,4,3,4,4.0,3.25,3.5,17,5.5,S0265,1
S0364,38,3,4,0,1,4,3,2,5,6,6,3,3,6,3,2,6,5,3,5,3,1,3,3,1,5,1,4.4,4.0,2.5,14,4.75,"S0112, S0908, S0811, S0357, S0974, S0009",6
S0365,81,6,7,0,7,5,4,10,2,5,4,3,6,6,1,2,1,3,1,2,4,4,5,5,1,3,4,2.2,5.25,4.5,22,3.5,,0
S0366,67,6,7,0,6,3,4,5,5,4,6,3,6,4,1,5,5,6,3,6,1,4,1,3,4,2,3,4.2,5.75,3.5,17,3.0,"S0410, S0408, S0375, S0219, S0440, S0499, S0022",7
S0367,63,6,6,0,3,4,7,3,2,3,5,6,1,2,2,3,1,5,4,5,7,1,4,1,1,1,5,4.4,4.75,5.5,13,2.0,"S0496, S0590, S0631, S0593",4
S0368,80,4,4,0,7,3,6,8,7,6,3,7,2,2,1,3,2,4,2,2,4,1,1,4,4,1,2,2.8,3.75,1.5,13,2.0,"S0739, S0089",2
S0369,88,7,5,0,3,5,7,3,4,3,1,2,3,6,6,1,3,3,6,7,5,5,3,1,1,2,3,4.8,4.0,4.5,15,4.75,,0
S0370,76,7,7,0,4,6,5,8,4,2,2,1,1,5,2,2,4,4,7,2,1,2,2,5,3,5,2,3.6,3.75,5.0,19,3.75,S0182,1
S0371,84,6,4,0,4,7,3,7,1,3,2,4,3,1,6,1,3,4,1,3,1,1,4,4,5,2,4,2.4,3.0,6.0,20,3.25,"S0076, S0140, S0649, S0123, S0655, S0086",6
S0372,53,6,1,0,7,4,5,9,2,1,3,6,5,3,3,6,3,3,3,6,1,2,5,3,3,5,5,3.2,3.5,6.5,23,2.5,"S0441, S0897, S0322",3
S0373,99,2,2,0,3,1,6,7,7,5,2,3,5,5,6,3,6,4,6,4,7,2,1,4,2,5,1,5.4,3.75,2.0,15,5.5,S0234,1
S0374,100,5,3,0,7,1,7,3,7,1,1,5,2,6,1,1,6,6,1,7,7,2,1,1,4,1,2,5.4,3.25,4.0,11,3.25,"S0682, S0344, S0845, S0685",4
S0375,33,1,4,0,5,4,7,0,3,4,2,2,3,7,4,6,2,2,5,5,5,3,1,4,3,3,5,3.8,4.0,4.5,19,6.0,,0
S0376,91,7,4,0,4,7,4,1,3,6,5,1,7,1,1,5,6,7,6,1,5,4,4,2,4,4,3,5.0,5.0,3.5,21,2.5,"S0864, S0129",2
S0377,69,7,2,1,1,4,3,3,4,7,1,6,2,3,4,3,1,1,2,3,3,1,2,1,3,1,5,2.0,2.0,2.5,13,2.5,"S0082, S0909, S0680, S0957, S0854, S0324",6
S0378,87,7,1,0,3,2,6,10,4,1,4,4,4,5,4,6,4,7,2,1,1,3,4,4,2,1,2,3.0,3.75,5.5,16,3.5,S0297,1
S0379,98,5,1,1,5,3,7,0,4,2,2,3,2,2,7,5,3,5,6,5,2,3,3,4,2,1,5,4.2,3.0,5.0,18,4.25,"S0937, S0841, S0136",3
S0380,81,3,3,0,5,5,3,8,6,3,7,1,1,1,3,7,5,5,4,7,2,4,2,5,1,1,4,4.6,3.5,3.5,17,4.0,"S0294, S0529, S0479, S0310, S0198, S0930",6
S0381,65,2,7,0,4,3,2,2,1,4,1,5,7,5,5,1,1,7,5,4,1,5,3,1,3,3,2,3.6,4.25,5.5,17,4.75,"S0242, S0882, S0163, S0483, S0987, S0785",6
S0382,70,1,7,1,3,7,3,3,6,7,5,4,3,3,7,2,2,6,1,4,7,3,2,4,3,2,4,4.0,4.5,1.5,18,5.25,"S0229, S0189, S0428",3
S0383,67,7,4,0,7,6,5,3,2,1,4,1,5,2,1,4,7,4,1,2,3,1,5,2,5,4,2,3.4,4.5,6.5,19,2.75,S0988,1
S0384,82,6,1,0,1,6,6,6,2,6,5,7,5,2,1,3,7,4,7,1,5,4,4,2,5,4,2,4.8,4.25,4.0,21,1.5,"S0387, S0002",2
S0385,70,6,5,0,2,2,1,3,7,2,4,2,6,1,3,2,6,3,5,4,3,1,3,4,3,5,5,4.2,4.0,3.5,21,3.0,"S0343, S0668, S0820",3
S0386,89,3,7,1,3,2,5,6,2,7,7,3,4,2,3,2,6,5,5,1,5,3,2,1,4,2,2,4.4,5.75,3.5,14,3.75,S0790,1
S0387,78,1,3,1,5,5,5,2,5,7,1,6,7,3,1,5,1,7,3,1,6,1,2,5,4,1,5,3.6,4.0,2.0,18,3.25,,0
S0388,82,2,3,0,4,5,2,5,2,3,5,3,7,2,7,3,1,3,7,1,6,3,1,5,5,2,2,3.6,4.25,5.5,18,5.0,"S0156, S0158, S0001",3
S0389,70,6,6,0,1,3,2,7,1,7,2,7,2,2,4,2,6,5,3,6,1,2,3,2,1,5,1,4.2,3.0,4.0,14,2.25,,0
S0390,68,5,1,1,2,4,2,4,4,2,2,1,3,1,3,4,3,4,7,5,4,4,3,2,5,2,1,4.6,2.0,5.0,17,3.5,"S0281, S0751, S0511",3
S0391,57,3,6,0,6,4,3,5,4,1,3,2,4,4,2,2,1,5,1,3,5,1,5,3,1,3,5,3.0,4.0,5.5,18,4.25,"S0984, S0718, S0909, S0044, S0993, S0498, S0625",7
S0392,66,2,2,0,3,4,3,4,7,6,7,6,3,4,7,4,5,6,2,7,6,1,2,4,5,4,5,5.2,3.75,1.5,21,4.75,"S0488, S0416, S0266, S0066, S0378, S0187, S0849",7
S0393,66,6,2,0,6,3,3,9,7,6,1,7,3,3,3,4,1,7,3,2,7,4,5,5,1,3,4,4.0,2.25,1.5,22,2.25,"S0650, S0731, S0631, S0595, S0010",5
S0394,58,1,2,0,3,6,5,6,1,2,3,3,4,5,3,3,6,7,5,1,3,4,1,2,5,5,5,4.4,3.5,6.5,22,5.0,,0
S0395,49,7,7,0,3,2,6,6,2,1,6,3,2,6,3,7,1,6,6,5,5,5,1,5,2,3,4,4.6,5.25,6.5,20,3.75,"S0171, S0948, S0764, S0817",4
S0396,70,4,7,0,3,1,4,5,5,3,7,3,3,5,6,7,2,3,6,5,1,3,3,4,3,3,3,3.4,5.25,4.0,19,5.0,"S0083, S0589, S0235, S0389, S0134, S0743",6
S0397,47,4,5,0,2,5,5,2,1,3,5,1,4,3,6,3,5,3,2,6,3,1,2,2,3,4,3,3.8,4.75,6.0,15,5.0,"S0620, S0800",2
S0398,63,6,1,0,2,1,5,9,6,7,6,3,2,4,6,3,4,3,3,4,1,5,3,1,5,4,5,3.0,3.5,1.5,23,4.25,"S0022, S0412",2
S0399,49,2,1,1,2,3,6,0,5,7,2,2,1,5,3,1,2,4,5,4,6,5,2,4,2,5,3,4.2,2.5,2.0,21,5.0,"S0748, S0065, S0735, S0199",4
S0400,34,5,1,1,2,3,6,6,7,7,6,7,5,4,6,3,3,5,6,2,3,4,3,2,2,5,5,3.8,4.5,1.0,21,3.5,"S0746, S0098, S0137, S0148, S0001, S0623, S0764",7
S0401,50,4,3,0,2,6,3,8,7,1,5,5,5,6,2,7,2,2,4,5,1,1,1,5,4,1,1,2.8,4.0,4.0,13,3.75,"S0028, S0645, S0452",3
S0402,89,2,2,1,5,1,7,8,1,7,6,3,7,3,5,4,1,7,3,2,1,2,5,3,5,2,4,2.8,5.5,4.0,21,4.75,S0916,1
S0403,94,3,3,0,7,2,4,9,7,6,7,3,5,5,7,6,5,4,2,2,5,1,4,2,1,4,2,3.6,4.75,1.5,14,5.5,"S0340, S0346",2
S0404,32,5,3,0,5,2,1,4,2,5,7,7,5,5,3,6,1,7,5,4,4,3,1,2,1,3,2,4.2,4.0,4.5,12,3.0,"S0229, S0240, S0053, S0695, S0030, S0707",6
S0405,81,7,7,0,4,3,5,8,3,6,2,2,1,3,7,2,2,3,2,2,4,2,2,4,2,1,2,2.6,3.75,3.5,13,4.25,"S0844, S0783",2
S0406,84,1,3,0,3,3,5,5,6,7,2,6,1,6,7,6,5,4,4,6,6,4,4,3,2,3,5,5.0,2.75,1.5,21,5.5,"S0029, S0047, S0735, S0564",4
S0407,79,2,1,0,6,6,4,1,4,6,1,2,5,5,6,7,7,4,5,2,7,5,2,5,5,1,1,5.0,2.75,3.0,19,5.75,,0
S0408,68,3,4,0,1,5,2,2,6,3,2,5,6,3,3,2,6,4,5,7,6,3,3,1,5,1,3,5.6,3.5,3.5,16,3.5,"S0867, S0560, S0084, S0142, S0982, S0331",6
S0409,69,1,1,0,2,2,2,4,2,4,3,1,6,4,3,7,4,2,1,6,3,1,5,1,4,5,1,3.2,3.0,5.0,17,5.25,"S0179, S0214",2
S0410,50,1,6,0,3,5,2,0,3,4,1,1,4,1,5,5,3,7,3,2,7,4,5,3,2,2,2,4.4,3.25,4.5,18,5.0,S0625,1
S0411,100,2,6,0,5,5,6,3,3,3,6,4,2,2,4,6,3,4,2,1,3,3,2,3,2,2,2,2.6,5.0,5.0,14,4.0,"S0276, S0956, S0796, S0148",4
S0412,82,6,6,1,5,4,7,10,4,2,6,6,5,6,7,6,3,1,4,4,3,2,1,5,5,1,4,3.0,6.0,5.0,18,4.25,"S0194, S0798, S0101, S0932, S0227",5
S0413,78,6,1,0,5,5,7,0,1,5,7,3,4,3,7,7,7,5,5,2,2,3,2,2,3,1,2,4.2,4.75,5.0,13,4.25,"S0492, S0298, S0799, S0607",4
S0414,64,5,6,0,1,3,1,7,7,6,4,1,1,7,4,1,3,2,6,3,1,5,4,2,5,1,2,3.0,3.0,1.5,19,5.25,S0791,1
S0415,67,2,4,0,1,7,3,1,6,3,6,5,7,1,4,3,4,2,4,3,7,5,3,5,4,3,5,4.0,5.0,3.5,25,3.5,S0294,1
S0416,41,7,4,0,4,6,7,9,2,1,5,3,2,6,2,6,7,7,5,2,1,5,4,5,1,2,4,4.4,4.5,6.5,21,3.5,,0
S0417,71,2,7,1,3,5,4,7,5,4,5,3,4,6,7,6,3,3,7,3,6,1,3,5,4,1,2,4.4,5.0,3.5,16,6.0,"S0727, S0638, S0249, S0652",4
S0418,100,5,2,0,2,1,3,1,2,2,7,2,2,5,1,4,7,7,6,7,7,2,1,3,1,4,3,6.8,3.5,6.0,14,3.75,"S0784, S0385",2
S0419,91,3,2,0,2,2,3,8,4,4,4,3,6,1,7,1,6,5,6,2,5,3,4,5,1,4,2,4.8,3.75,4.0,19,4.5,"S0930, S0816, S0906, S0564, S0525, S0189",6
S0420,65,3,4,0,3,3,1,8,1,4,1,3,4,5,4,6,1,1,6,5,2,2,2,3,3,3,4,3.0,2.5,5.5,17,4.75,"S0855, S0719, S0871",3
S0421,59,3,4,1,1,6,3,2,4,6,2,3,2,4,3,2,5,1,1,6,2,3,4,5,3,5,4,3.0,2.75,3.0,24,4.25,S0890,1
S0422,71,6,2,0,4,6,6,5,5,5,6,2,4,1,5,6,4,1,4,3,4,3,2,1,1,1,2,3.2,4.5,3.0,10,3.5,"S0817, S0199",2
S0423,66,4,2,0,4,5,6,1,3,7,1,1,3,3,1,2,6,2,6,7,1,4,5,4,2,1,2,4.4,3.0,3.0,18,3.75,,0
S0424,65,7,5,1,1,4,5,4,7,7,1,1,6,3,7,2,4,2,5,3,3,1,4,1,5,2,2,3.4,4.25,1.0,15,4.5,"S0653, S0597, S0687, S0497, S0377",5
S0425,76,3,5,0,5,6,1,9,4,4,5,6,2,6,6,6,1,3,2,5,2,5,3,2,5,5,5,2.6,3.25,4.0,25,4.75,"S0025, S0695, S0619, S0084, S0894, S0436",6
S0426,77,2,1,0,1,5,1,7,1,5,1,5,3,6,6,5,3,6,3,4,6,1,2,4,2,1,2,4.4,1.5,5.0,12,5.25,S0956,1
S0427,77,4,7,0,5,1,4,0,1,5,1,1,1,2,1,5,6,5,3,2,4,1,2,1,5,4,1,4.0,3.25,5.0,14,3.5,"S0117, S0660, S0715, S0970, S0072",5
S0428,82,2,7,0,6,2,1,9,5,6,7,3,6,5,6,6,1,4,6,5,4,3,2,3,4,5,4,4.0,5.25,2.5,21,5.5,S0107,1
S0429,58,1,3,1,5,7,7,7,3,1,7,5,7,3,3,3,4,2,6,1,2,2,4,2,1,2,2,3.0,6.0,6.0,13,4.0,"S0179, S0942",2
S0430,70,6,7,0,4,7,5,7,6,3,7,5,6,3,3,3,2,5,5,4,2,3,1,4,2,2,3,3.6,6.25,3.5,15,2.75,"S0596, S0110, S0160, S0377, S0516, S0125",6
S0431,91,7,6,1,1,2,7,3,4,4,5,2,3,6,4,5,1,4,2,4,1,4,4,1,1,2,3,2.4,5.25,4.0,15,4.25,"S0805, S0994, S0258, S0706",4
S0432,78,3,6,0,1,6,1,2,2,6,3,7,1,6,3,1,6,4,5,7,1,4,4,2,3,4,2,4.6,2.75,4.0,19,3.75,,0
S0433,68,5,7,0,6,1,4,10,6,2,4,4,7,6,3,3,4,3,7,7,6,3,2,5,5,5,4,5.4,5.5,4.0,24,4.0,"S0615, S0040, S0389, S0838, S0693, S0361, S0809",7
S0434,68,2,2,0,2,4,7,8,3,4,7,7,5,3,5,1,5,3,7,7,4,1,1,2,4,2,1,5.2,5.25,4.5,11,3.75,"S0490, S0435",2
S0435,67,6,1,0,6,3,1,0,4,5,6,3,6,4,1,5,2,3,2,3,2,1,5,4,1,3,4,2.4,3.5,3.5,18,3.0,,0
S0436,63,3,5,1,6,4,7,7,6,2,1,6,1,6,6,6,7,4,2,5,1,5,5,1,1,4,2,3.8,3.5,4.0,18,4.75,S0467,1
S0437,70,1,7,0,3,4,5,10,3,1,5,5,3,1,6,4,4,2,4,3,5,1,2,5,4,5,4,3.6,5.0,6.0,21,4.25,"S0404, S0444, S0584, S0020",4
S0438,42,7,6,0,4,5,2,4,2,4,7,7,2,2,3,4,3,3,2,6,4,1,3,2,1,4,4,3.6,4.25,5.0,15,1.75,"S0188, S0816, S0754, S0227, S0410, S0214, S0657",7
S0439,81,5,2,0,2,3,5,7,7,3,4,3,1,5,1,7,1,6,3,3,4,3,1,1,5,4,4,3.4,3.0,3.0,18,3.5,"S0296, S0619, S0237, S0563, S0635",5
S0440,69,3,3,0,4,4,1,0,4,1,6,3,2,1,2,5,1,7,2,4,2,5,1,3,1,1,3,3.2,3.0,5.5,14,3.25,,0
