StudentID,Academic_Performance,isolated,WomenDifferent,language,COVID,criticises,MenBetterSTEM,pwi_wellbeing,Intelligence1,Intelligence2,Soft,opinion,Nerds,comfortable,future,bullying,Manbox5_1,Manbox5_2,Manbox5_3,Manbox5_4,Manbox5_5,k6_1,k6_2,k6_3,k6_4,k6_5,k6_6,Manbox5_overall,Masculinity_contrained,GrowthMindset,k6_overall,School_support_engage,Friends,Friends_Count
S0293,90,1,1,0,1,1,4,2,1,1,7,3,5,4,2,6,3,7,1,3,3,2,3,2,2,1,4,3.4,4.25,7.0,14,4.5,S0853,1
S0294,55,2,6,0,4,3,4,2,6,1,4,3,4,7,3,6,6,5,6,7,3,5,4,1,1,1,2,5.4,4.5,4.5,14,5.25,S0109,1
S0295,71,5,3,1,6,4,7,0,3,4,3,4,3,1,3,4,2,4,2,4,3,5,5,1,2,5,4,3.0,4.0,4.5,22,2.75,"S0045, S0025, S0426, S0582, S0584, S0404, S0190",7
S0296,69,5,1,1,2,6,1,4,7,2,5,3,3,7,3,6,7,6,3,7,3,1,4,4,5,1,1,5.2,2.5,3.5,16,4.5,"S0901, S0621, S0680",3
S0297,67,3,7,0,3,4,1,1,3,3,4,4,2,5,4,7,4,1,1,5,4,4,5,5,5,3,2,3.0,3.5,5.0,24,4.5,,0
S0298,61,3,2,0,1,4,4,5,3,1,3,1,3,3,1,3,5,6,5,1,7,4,1,5,1,2,2,4.8,3.0,6.0,15,4.0,"S0253, S0680, S0418, S0061",4
S0299,68,2,4,0,3,6,4,7,2,5,4,6,2,3,4,5,6,1,7,2,2,5,2,4,2,1,5,3.6,3.5,4.5,19,3.75,"S0152, S0359",2
S0300,48,3,6,0,7,1,6,10,4,3,3,7,6,5,3,1,4,1,2,2,7,1,5,3,2,5,1,3.2,5.25,4.5,17,3.5,"S0982, S0527, S0177, S0637",4
S0301,65,7,1,0,6,2,1,3,6,1,1,5,3,3,4,2,6,3,4,4,4,1,4,1,4,2,4,4.2,1.5,4.5,16,2.75,"S0637, S0473",2
S0302,56,1,4,0,5,7,3,6,2,2,3,1,5,2,1,7,5,4,1,6,5,4,3,1,2,4,5,4.2,3.75,6.0,19,4.25,,0
S0303,83,6,3,0,7,5,1,4,1,6,1,5,6,4,4,4,1,1,5,5,5,5,5,1,3,5,4,3.4,2.75,4.5,23,3.25,"S0601, S0748, S0924",3
S0304,58,2,5,0,1,7,2,6,1,3,1,4,2,6,6,5,5,7,2,4,2,3,5,1,1,5,1,4.0,2.5,6.0,16,5.5,"S0161, S0409, S0581, S0918, S0463, S0717, S0737",7
S0305,68,4,2,0,6,7,3,6,1,2,6,5,3,2,6,7,6,2,4,3,2,5,2,3,3,5,3,3.4,3.5,6.5,21,3.75,"S0329, S0741, S0418, S0238",4
S0306,49,5,3,0,2,3,4,2,2,5,4,6,7,6,2,6,6,1,2,2,1,2,4,2,2,5,4,2.4,4.5,4.5,19,3.25,"S0304, S0038, S0168, S0283",4
S0307,77,4,4,0,2,3,6,6,7,5,6,4,3,2,6,2,5,6,5,2,5,4,4,4,4,1,4,4.6,4.75,2.0,21,4.0,"S0077, S0013, S0955, S0332, S0406",5
S0308,81,7,6,0,5,5,2,10,2,4,5,7,4,4,1,5,5,2,6,3,4,5,5,2,2,5,2,4.0,4.25,5.0,21,1.75,"S0426, S0619, S0700, S0211",4
S0309,64,2,1,0,6,6,7,5,2,1,1,5,4,4,7,3,5,4,6,2,5,4,5,4,2,1,4,4.4,3.25,6.5,20,5.0,"S0452, S0546, S0663, S0519, S0961",5
S0310,69,4,3,0,1,2,1,1,7,5,7,5,3,5,6,1,1,6,2,2,7,4,3,4,1,4,3,3.6,3.5,2.0,19,4.5,"S0421, S0999, S0857",3
S0311,69,6,3,0,2,4,6,8,3,4,7,1,2,7,6,1,6,2,5,1,6,4,2,1,4,4,5,4.0,4.5,4.5,20,5.5,"S0906, S0531, S0741, S0987, S0099, S0948",6
S0312,34,6,3,1,6,3,6,8,7,6,2,5,2,5,7,5,6,6,1,5,5,5,1,1,2,1,5,4.6,3.25,1.5,15,4.25,"S0876, S0736, S0723, S0299, S0053",5
S0313,70,4,1,1,6,7,7,8,6,5,2,6,6,3,5,6,3,3,1,1,7,2,5,4,1,3,1,3.0,4.0,2.5,16,3.5,S0585,1
S0314,100,4,5,0,5,1,7,10,2,2,1,5,6,4,2,4,2,1,1,3,7,1,4,3,2,5,1,2.8,4.75,6.0,16,3.25,"S0873, S0389",2
S0315,83,1,3,0,1,1,7,7,4,1,7,6,7,1,2,3,7,5,1,4,1,2,3,5,3,5,1,3.6,6.0,5.5,19,3.0,,0
S0316,62,7,7,1,4,6,3,0,3,1,7,2,1,3,1,4,2,2,7,3,5,5,2,5,1,3,1,3.8,4.5,6.0,17,2.75,"S0994, S0756, S0563, S0158",4
S0317,55,7,4,0,3,1,1,8,6,2,3,6,1,7,4,3,7,7,2,3,3,3,5,4,5,5,2,4.4,2.25,4.0,24,3.5,"S0962, S0566, S0221, S0951, S0990, S0381, S0971",7
S0318,80,3,1,0,2,1,3,4,2,7,7,6,5,1,1,1,4,1,4,6,5,3,2,5,1,4,3,4.0,4.0,3.5,18,2.25,"S0493, S0540, S0680",3
S0319,51,3,7,0,2,5,3,0,7,2,6,2,7,6,1,1,5,7,6,4,5,5,3,2,2,5,4,5.4,5.75,3.5,21,4.5,S0608,1
S0320,64,6,3,0,7,4,6,3,4,2,5,5,6,2,4,5,3,7,6,4,5,5,1,4,2,3,5,5.0,5.0,5.0,20,2.75,"S0815, S0408, S0332, S0939, S0752, S0804, S0377",7
S0321,80,5,1,0,1,3,4,1,2,4,2,4,2,5,5,1,1,7,2,6,3,4,4,1,4,5,1,3.8,2.25,5.0,19,4.25,"S0918, S0948, S0594",3
S0322,70,6,3,0,5,6,3,8,1,7,6,4,3,6,2,7,6,6,1,2,7,2,2,5,3,1,4,4.4,3.75,4.0,17,3.5,"S0403, S0241, S0233, S0686, S0314, S0132",6
S0323,84,6,3,0,1,3,7,6,1,1,5,1,3,7,7,5,1,6,5,7,6,2,1,2,5,4,5,5.0,4.5,7.0,19,5.75,"S0317, S0322",2
S0324,65,1,2,0,1,6,3,7,3,4,4,3,4,2,5,6,5,3,1,6,2,2,2,2,4,3,5,3.4,3.25,4.5,18,4.75,,0
S0325,82,2,3,0,1,5,5,4,1,7,7,7,6,6,6,1,5,1,1,5,7,1,1,3,5,2,4,3.8,5.25,4.0,16,4.75,"S0546, S0698, S0490, S0818, S0386, S0140",6
S0326,44,3,3,0,5,5,6,9,4,7,1,7,2,7,4,3,6,1,3,3,1,5,4,4,4,4,1,2.8,3.0,2.5,22,4.25,"S0044, S0941, S0956, S0152, S0490",5
S0327,79,6,5,0,3,2,6,2,3,2,5,2,5,5,6,1,6,7,7,5,6,2,3,1,4,5,1,6.2,5.25,5.5,16,4.75,,0
S0328,70,7,1,0,2,5,4,3,5,2,3,1,6,7,4,6,2,2,4,6,2,1,1,2,5,4,3,3.2,3.5,4.5,16,4.75,"S0327, S0489, S0217",3
S0329,83,6,4,0,2,4,7,7,2,6,6,3,3,6,6,3,6,6,3,7,5,3,5,1,5,1,5,5.4,5.0,4.0,20,4.75,,0
S0330,69,7,3,0,3,2,4,9,1,7,3,2,1,7,6,7,2,1,2,7,1,3,2,1,5,2,1,2.6,2.75,4.0,14,5.0,S0213,1
S0331,89,1,2,0,2,2,4,0,4,6,1,2,3,2,3,2,3,7,7,2,7,3,1,5,4,5,2,5.2,2.5,3.0,20,4.5,S0936,1
S0332,74,2,4,1,1,7,5,5,2,5,1,5,5,5,3,6,4,5,6,4,6,4,5,5,2,5,5,5.0,3.75,4.5,26,4.25,"S0111, S0854",2
S0333,78,4,2,0,2,3,2,0,6,7,3,2,2,5,6,3,5,2,1,3,5,3,3,1,4,3,1,3.2,2.25,1.5,15,5.25,"S0797, S0297, S0599, S0670",4
S0334,70,6,6,1,2,5,7,6,5,1,4,4,7,7,5,6,5,1,2,3,6,1,4,3,2,4,2,3.4,6.0,5.0,16,4.5,"S0222, S0615, S0509, S0466",4
S0335,70,2,6,0,2,7,4,7,5,1,7,6,7,7,6,1,6,6,7,5,1,2,4,2,4,3,4,5.0,6.0,5.0,19,5.25,,0
S0336,76,3,3,0,5,2,6,2,2,5,4,2,2,6,7,6,3,4,3,2,2,2,1,1,2,1,3,2.8,3.75,4.5,10,6.0,"S0345, S0330, S0106, S0325, S0220, S0695",6
S0337,71,7,1,0,6,5,4,10,1,7,6,3,1,4,7,7,3,7,3,3,5,3,3,1,5,5,5,4.2,3.0,4.0,22,4.25,S0471,1
S0338,71,7,1,1,2,6,4,3,4,1,2,4,1,1,6,4,4,5,4,6,6,1,3,1,5,3,1,5.0,2.0,5.5,14,3.0,"S0125, S0736, S0289, S0855, S0409, S0514",6
S0339,56,6,3,0,7,1,2,8,6,3,5,3,6,5,5,4,7,3,1,3,4,5,3,4,2,3,1,3.6,4.0,3.5,18,4.25,S0030,1
S0340,78,5,2,0,7,4,4,0,4,3,2,1,4,6,5,5,2,1,1,7,5,2,1,5,1,4,2,3.2,3.0,4.5,15,5.25,"S0773, S0969",2
S0341,83,6,2,0,6,2,2,2,7,4,3,1,5,7,6,1,5,4,3,2,7,4,4,2,3,4,3,4.2,3.0,2.5,20,5.5,"S0079, S0902",2
S0342,62,4,1,0,1,7,5,4,2,3,7,2,6,2,3,7,2,7,4,1,7,3,5,3,4,2,1,4.2,4.75,5.5,18,3.75,"S0642, S0292, S0345",3
S0343,69,3,3,0,3,2,1,10,2,4,7,4,7,7,3,4,2,3,3,6,2,2,5,1,1,2,1,3.2,4.5,5.0,12,4.75,,0
S0344,52,4,2,1,4,5,7,6,2,1,2,2,3,3,4,2,2,1,6,1,1,5,5,4,3,4,2,2.2,3.5,6.5,23,4.25,"S0771, S0193, S0628, S0279, S0134, S0166",6
S0345,86,7,2,0,2,6,1,8,5,2,2,1,4,3,6,6,5,6,7,2,6,4,1,1,5,5,3,5.2,2.25,4.5,19,4.25,"S0513, S0851, S0385, S0605",4
S0346,57,6,5,0,3,4,7,0,3,2,2,5,5,3,5,4,1,2,2,5,2,1,2,5,4,2,1,2.4,4.75,5.5,15,3.25,"S0495, S0814, S0799, S0697",4
S0347,74,5,6,0,3,3,5,4,5,4,7,7,7,1,3,3,2,2,3,3,3,5,4,1,1,2,1,2.6,6.25,3.5,14,2.0,"S0093, S0768, S0530",3
S0348,62,1,2,0,1,3,6,7,5,2,6,7,6,7,4,4,6,3,6,1,7,5,2,1,2,5,5,4.6,5.0,4.5,20,4.75,S0838,1
S0349,46,5,7,0,3,7,3,6,3,5,4,4,5,2,4,4,5,3,4,5,5,5,4,4,3,5,1,4.4,4.75,4.0,22,3.25,,0
S0350,79,7,6,0,1,5,2,10,4,3,1,2,7,6,7,1,4,4,2,3,1,4,1,5,1,2,2,2.8,4.0,4.5,15,5.0,"S0125, S0094, S0488, S0207",4
S0351,43,7,6,0,6,6,2,2,6,7,1,5,3,4,2,7,2,7,6,2,1,4,2,5,1,2,4,3.6,3.0,1.5,18,2.5,"S0054, S0877, S0957",3
S0352,70,3,2,1,4,6,6,5,4,2,7,1,4,2,4,6,2,1,6,2,6,3,4,5,3,1,3,3.4,4.75,5.0,19,4.5,"S0759, S0736, S0380, S0630",4
S0353,66,6,2,0,6,4,7,10,3,1,4,6,2,7,2,6,2,7,6,3,5,5,3,5,2,4,4,4.6,3.75,6.0,23,3.25,"S0385, S0862, S0152, S0416, S0691, S0146, S0468",7
S0354,60,6,3,1,7,6,2,6,4,6,6,4,6,6,6,3,1,3,4,1,3,2,2,5,5,3,3,2.4,4.25,3.0,20,4.5,"S0633, S0574",2
S0355,56,1,6,0,3,1,7,8,6,6,2,6,1,2,2,3,2,4,5,2,6,3,3,2,5,3,1,3.8,4.0,2.0,17,3.25,"S0481, S0771, S0158",3
S0356,90,7,5,0,1,1,3,4,7,7,4,7,5,1,7,7,2,6,1,1,4,3,1,2,2,1,5,2.8,4.25,1.0,14,2.5,"S0486, S0218, S0853, S0376, S0127",5
S0357,84,2,5,0,5,7,1,3,1,4,1,2,6,1,3,1,5,6,3,1,5,3,3,1,2,1,3,4.0,3.25,5.5,13,4.0,"S0383, S0293, S0348",3
S0358,79,3,5,0,5,4,7,1,5,7,2,6,5,6,2,4,6,7,1,7,6,3,2,3,2,3,4,5.4,4.75,2.0,17,3.75,"S0503, S0852, S0035, S0129, S0099",5
S0359,86,2,7,0,3,3,3,0,7,2,4,2,6,3,5,6,3,5,3,4,3,4,2,1,3,5,2,3.6,5.0,3.5,17,5.0,"S0101, S0084, S0167, S0016, S0379",5
S0360,93,5,7,1,1,7,3,10,3,7,5,5,7,7,3,3,5,6,6,6,4,4,2,2,1,3,2,5.4,5.5,3.0,14,4.0,"S0407, S0002",2
S0361,48,3,3,1,6,5,4,10,4,6,2,5,2,2,6,1,4,7,7,6,7,3,3,4,3,4,3,6.2,2.75,3.0,20,4.0,"S0749, S0868",2
S0362,54,2,6,0,2,6,7,7,5,5,4,1,6,6,5,4,1,6,2,7,7,3,1,1,3,2,3,4.6,5.75,3.0,13,6.0,"S0194, S0920, S0839",3
S0363,44,7,7,0,3,4,1,10,6,1,6,6,5,3,7,2,3,4,1,7,4,5,4,1,4,3,5,3.8,4.75,4.5,22,3.25,,0
S0364,81,1,2,0,1,6,6,7,4,1,5,2,7,6,7,2,2,7,6,1,3,5,1,4,5,1,1,3.8,5.0,5.5,17,6.5,,0
S0365,78,2,1,0,6,6,5,8,5,6,2,3,1,6,7,2,1,4,2,5,1,4,4,3,4,3,1,2.6,2.25,2.5,19,6.0,"S0938, S0978, S0278, S0741",4
S0366,83,6,4,0,7,4,1,4,6,7,1,7,7,6,1,5,4,6,2,7,1,2,2,5,4,3,3,4.0,3.25,1.5,19,2.5,S0835,1
S0367,65,2,6,1,2,3,5,10,2,5,6,1,4,7,7,3,6,6,3,3,7,1,4,4,4,5,3,5.0,5.25,4.5,21,6.75,,0
S0368,61,3,2,0,6,4,6,8,6,1,6,3,5,6,5,3,4,5,5,7,7,4,4,5,3,1,2,5.6,4.75,4.5,19,5.25,,0
S0369,84,4,4,0,7,1,1,1,6,1,3,6,7,5,7,6,2,2,1,4,5,5,3,4,1,4,1,2.8,3.75,4.5,18,4.5,"S0540, S0792, S0400, S0050, S0885, S0091",6
S0370,90,7,4,0,4,1,2,0,5,3,3,7,5,5,2,5,5,5,7,3,5,1,4,5,2,4,2,5.0,3.5,4.0,18,2.25,"S0730, S0897, S0924, S0622",4
S0371,57,5,3,1,7,6,1,2,7,1,4,2,3,2,4,2,1,6,1,4,4,3,1,3,2,4,3,3.2,2.75,4.0,16,3.75,"S0824, S0140, S0781, S0462",4
S0372,50,4,5,0,7,7,6,7,1,4,5,1,1,6,4,1,5,3,7,7,5,4,1,5,1,4,3,5.4,4.25,5.5,18,5.25,"S0425, S0877, S0895, S0513, S0059",5
S0373,64,1,2,0,5,5,1,0,3,3,2,2,3,3,1,1,5,5,5,2,2,5,4,5,5,3,3,3.8,2.0,5.0,25,4.25,"S0047, S0902, S0302, S0441, S0487, S0772",6
S0374,71,2,5,0,3,4,6,5,1,1,7,7,3,6,3,4,3,6,1,3,3,1,4,5,4,4,2,3.2,5.25,7.0,20,4.0,"S0283, S0359",2
S0375,47,4,7,0,1,4,2,7,2,6,3,2,1,4,5,6,7,1,2,7,6,5,4,3,4,1,3,4.6,3.25,4.0,20,4.75,,0
S0376,91,2,6,0,5,5,3,10,5,7,5,4,1,4,7,7,2,4,7,5,6,1,4,4,1,5,4,4.8,3.75,2.0,19,5.25,"S0635, S0055, S0708, S0747",4
S0377,49,3,2,0,5,5,4,0,7,7,2,3,3,6,5,6,2,2,5,1,7,2,3,4,5,5,2,3.4,2.75,1.0,21,5.25,"S0980, S0104, S0502",3
S0378,82,4,5,0,6,2,1,9,3,6,6,7,5,1,3,2,6,1,5,4,7,4,4,2,3,4,1,4.6,4.25,3.5,18,2.25,"S0658, S0842, S0872, S0108, S0916",5
S0379,99,1,5,0,3,5,6,8,1,7,7,4,7,4,2,6,2,2,6,6,1,5,5,2,3,4,4,3.4,6.25,4.0,23,4.25,"S0269, S0442, S0503, S0992",4
S0380,100,7,4,1,4,7,7,4,2,1,1,4,1,6,7,4,6,4,4,6,3,5,2,3,5,5,3,4.6,3.25,6.5,23,4.5,,0
S0381,58,4,5,0,1,5,4,10,1,6,7,1,4,5,3,5,4,3,2,1,4,4,1,4,5,4,3,2.8,5.0,4.5,21,4.75,"S0103, S0991, S0031, S0816, S0674",5
S0382,81,6,2,0,6,2,3,6,1,3,6,6,1,1,3,3,6,4,1,5,3,5,2,4,1,1,4,3.8,3.0,6.0,17,2.0,"S0566, S0608, S0395",3
S0383,49,1,6,1,3,3,7,1,2,4,7,5,3,6,1,6,2,6,1,1,5,3,3,5,4,4,3,3.0,5.75,5.0,22,4.25,"S0751, S0312, S0372, S0771, S0825",5
S0384,65,6,7,0,3,4,5,4,7,2,2,2,6,2,6,6,3,1,3,1,4,5,3,2,1,5,5,2.4,5.0,3.5,21,4.0,"S0017, S0889",2
S0385,61,3,1,0,3,5,2,8,2,4,7,1,4,4,4,7,4,5,4,4,5,3,3,5,3,4,4,4.4,3.5,5.0,22,5.0,"S0458, S0216, S0275, S0822, S0267, S0840",6
S0386,59,2,2,1,3,4,5,10,1,1,7,3,7,1,1,7,2,6,1,3,7,2,1,2,3,3,2,3.8,5.25,7.0,13,3.25,"S0597, S0359, S0813, S0292, S0428",5
S0387,63,2,6,1,3,4,7,8,5,2,1,7,2,1,5,3,5,6,4,6,1,1,2,5,1,2,5,4.4,4.0,4.5,16,3.25,"S0824, S0877, S0646, S0309",4
S0388,68,2,2,0,1,2,5,9,6,4,5,3,7,3,4,1,4,2,4,3,5,5,1,3,2,2,5,3.6,4.75,3.0,18,4.5,"S0285, S0206, S0604, S0080",4
S0389,70,3,6,0,2,4,1,3,4,5,1,6,3,2,4,5,7,2,1,6,6,2,2,5,3,5,4,4.4,2.75,3.5,21,3.25,S0542,1
S0390,69,1,4,0,7,1,6,0,3,7,7,6,7,1,4,5,7,1,1,1,1,4,2,5,5,1,1,2.2,6.0,3.0,18,3.5,"S0331, S0896, S0421",3
S0391,75,7,7,0,3,2,5,5,5,1,1,7,1,4,7,7,5,4,2,1,4,1,3,3,1,1,4,3.2,3.5,5.0,13,3.25,S0023,1
S0392,57,4,1,0,1,5,7,0,1,7,4,3,1,4,1,7,6,2,7,1,1,5,2,4,5,4,2,3.4,3.25,4.0,22,3.5,,0
S0393,86,3,4,0,3,2,1,7,3,7,1,4,6,3,3,1,6,3,4,3,2,5,4,4,3,4,2,3.6,3.0,3.0,22,3.75,"S0229, S0483, S0680, S0107, S0642, S0163, S0463",7
S0394,77,5,7,0,6,7,2,7,7,3,1,4,4,3,3,7,7,3,3,1,5,4,4,3,4,5,3,3.8,3.5,3.0,23,3.25,"S0957, S0380, S0208",3
S0395,52,4,3,0,7,3,4,7,2,6,3,6,3,7,4,5,5,6,7,3,5,1,1,4,5,1,5,5.2,3.25,4.0,17,4.25,"S0776, S0435, S0835, S0551",4
S0396,63,5,2,0,6,4,7,5,1,2,4,1,3,5,4,6,4,6,5,5,5,5,5,5,2,1,3,5.0,4.0,6.5,21,4.75,"S0806, S0429, S0371",3
S0397,73,2,7,0,4,4,6,4,4,7,7,6,5,5,1,4,6,7,3,2,1,1,2,1,1,2,5,3.8,6.25,2.5,12,3.5,"S0005, S0081, S0080, S0032, S0482",5
S0398,89,6,6,1,2,5,4,2,3,2,4,4,5,6,4,6,7,5,6,6,2,2,2,4,3,3,5,5.2,4.75,5.5,19,4.0,"S0366, S0832, S0541, S0712, S0748, S0437, S0550",7
S0399,72,3,7,0,3,2,2,10,5,2,1,5,7,6,7,1,1,4,6,1,6,3,5,1,3,5,1,3.6,4.25,4.5,18,5.25,"S0567, S0590, S0007, S0897, S0564",5
S0400,83,6,5,0,7,5,4,5,6,4,4,6,7,4,2,1,7,3,3,2,5,3,4,3,2,2,3,4.0,5.0,3.0,17,2.5,"S0021, S0749, S0241, S0108",4
S0401,64,6,4,0,5,3,7,1,6,1,2,3,7,2,2,2,4,7,7,6,5,4,1,3,4,3,1,5.8,5.0,4.5,16,2.75,S0275,1
S0402,68,6,4,0,7,6,7,3,1,7,2,5,5,7,1,5,2,6,2,6,5,2,1,2,1,1,4,4.2,4.5,4.0,11,3.25,"S0075, S0758, S0726",3
S0403,49,3,4,1,6,1,7,4,5,2,3,3,4,5,5,6,6,1,2,7,5,1,3,1,3,4,5,4.2,4.5,4.5,17,5.0,"S0786, S0898, S0843, S0319",4
S0404,73,2,3,0,6,3,2,4,4,3,7,1,7,7,7,6,7,7,2,6,4,2,5,1,2,4,3,5.2,4.75,4.5,17,6.75,"S0587, S0146, S0610, S0111, S0734",5
S0405,75,5,2,0,4,4,7,7,5,4,5,1,2,6,3,2,2,6,1,1,4,2,5,2,3,1,1,2.8,4.0,3.5,14,4.75,"S0107, S0189, S0038, S0013, S0604",5
S0406,26,6,7,0,4,4,5,0,3,7,4,4,5,6,7,6,6,4,7,7,2,1,1,5,2,4,4,5.2,5.25,3.0,17,4.75,"S0748, S0504, S0798, S0024, S0351, S0644",6
S0407,62,3,7,0,5,7,5,7,7,5,6,6,2,4,6,5,2,1,5,1,2,4,4,3,2,4,4,2.2,5.0,2.0,21,4.25,"S0386, S0828",2
S0408,71,2,4,0,5,4,1,0,1,2,1,5,6,4,4,5,7,5,1,4,1,1,3,5,5,4,2,3.6,3.0,6.5,20,4.25,"S0045, S0715, S0305",3
S0409,51,4,3,1,6,7,1,7,6,3,5,7,7,3,7,1,7,3,7,5,3,4,2,3,2,5,4,5.0,4.0,3.5,20,3.75,S0481,1
S0410,70,2,4,0,5,4,2,4,6,7,5,5,3,1,3,7,7,4,4,2,3,2,1,2,1,1,1,4.0,3.5,1.5,8,3.25,"S0717, S0834",2
S0411,89,3,7,0,2,3,7,1,3,4,5,1,4,1,1,3,5,4,4,4,6,1,2,2,4,1,1,4.6,5.75,4.5,11,3.5,S0691,1
S0412,34,3,2,0,7,7,2,3,2,3,2,3,7,3,3,7,3,1,2,7,1,4,5,3,4,2,4,2.8,3.25,5.5,22,4.0,,0
S0413,60,5,4,1,7,6,2,5,1,7,4,3,7,2,1,7,7,7,6,3,2,1,2,1,3,4,5,5.0,4.25,4.0,16,2.75,"S0391, S0185, S0272, S0479, S0658, S0297, S0118",7
S0414,60,1,3,0,2,2,4,1,7,2,7,6,3,2,5,1,5,2,6,6,7,5,4,5,4,2,4,5.2,4.25,3.5,24,4.0,"S0479, S0003, S0569, S0054",4
S0415,66,2,5,0,2,4,5,1,1,7,3,6,1,5,3,7,7,4,1,1,2,3,1,1,4,5,3,3.0,3.5,4.0,17,4.0,"S0730, S0348, S0151, S0340, S0450",5
S0416,56,7,7,0,5,7,2,8,2,2,2,7,7,3,3,5,3,7,3,6,1,1,2,4,5,5,5,4.0,4.5,6.0,22,2.0,"S0229, S0249",2
S0417,74,3,7,0,7,6,2,10,1,7,7,5,6,2,6,3,6,1,5,1,7,5,1,1,5,5,5,4.0,5.5,4.0,22,4.0,S0641,1
S0418,86,5,2,0,3,5,2,4,5,1,2,6,6,1,4,7,2,5,7,6,6,2,2,3,1,4,1,5.2,3.0,5.0,13,2.5,"S0367, S0317, S0735, S0512, S0484",5
S0419,47,1,6,1,5,4,3,10,5,5,5,1,3,4,7,1,2,5,6,4,3,3,4,2,1,3,4,4.0,4.25,3.0,17,6.25,S0967,1
S0420,52,4,6,0,5,1,6,2,5,4,3,3,3,5,5,3,2,4,7,3,7,1,2,1,3,1,2,4.6,4.5,3.5,10,4.75,"S0206, S0990, S0968, S0589",4
S0421,100,5,6,1,1,2,4,1,3,1,7,2,1,3,4,5,6,3,3,5,7,4,4,2,1,1,4,4.8,4.5,6.0,16,4.0,"S0515, S0272, S0408, S0645, S0132",5
S0422,59,2,4,0,1,2,2,7,6,5,2,6,1,5,4,6,1,2,5,4,2,5,4,3,5,3,1,2.8,2.25,2.5,21,4.25,"S0853, S0790, S0656",3
S0423,91,2,3,1,4,6,6,8,2,2,1,1,7,7,4,1,6,2,3,2,7,4,5,2,1,2,5,4.0,4.25,6.0,19,6.0,S0583,1
S0424,86,7,7,0,4,3,6,9,3,6,7,7,5,1,2,3,4,5,1,2,5,4,5,2,5,1,1,3.4,6.25,3.5,18,1.25,S0759,1
S0425,71,6,4,0,7,5,5,3,3,5,6,6,2,6,2,1,4,6,5,3,6,2,5,3,4,3,3,4.8,4.25,4.0,20,3.0,"S0323, S0063, S0220",3
S0426,72,1,1,0,5,1,1,6,7,6,1,7,7,3,2,6,7,3,2,2,7,1,2,3,5,1,2,4.2,2.5,1.5,14,3.25,"S0399, S0883, S0575, S0379, S0122, S0313",6
S0427,81,7,2,0,6,7,6,10,2,1,3,5,4,1,3,4,3,1,6,6,2,4,4,2,4,5,1,3.6,3.75,6.5,20,2.0,"S0839, S0412, S0681",3
S0428,95,4,5,0,3,1,1,3,3,2,5,4,2,3,3,3,1,1,4,6,6,2,5,3,3,3,3,3.6,3.25,5.5,19,3.5,"S0613, S0756, S0500, S0462, S0141, S0996",6
S0429,64,5,3,0,6,2,5,6,7,4,1,6,6,2,7,1,1,1,3,5,3,4,2,3,1,5,4,2.6,3.75,2.5,19,3.5,"S0594, S0379, S0224, S0811, S0485",5
S0430,69,2,3,1,2,1,1,6,1,3,6,5,5,1,1,6,1,3,6,3,2,4,4,3,3,4,5,3.0,3.75,6.0,23,2.75,"S0413, S0128, S0021, S0250, S0722, S0972, S0029",7
S0431,78,2,1,0,2,2,7,5,3,7,6,6,3,4,2,2,2,6,4,3,3,4,2,5,2,1,3,3.6,4.25,3.0,17,3.5,"S0944, S0052, S0943, S0611",4
S0432,77,4,3,0,5,2,4,6,1,5,1,4,2,7,1,1,6,6,5,6,4,2,4,1,4,3,1,5.4,2.5,5.0,15,4.0,"S0002, S0437, S0105, S0910, S0707, S0246, S0312",7
S0433,78,3,1,0,3,7,6,4,2,6,5,7,2,1,3,1,2,4,5,7,6,1,5,3,5,2,1,4.8,3.5,4.0,17,2.5,"S0365, S0220, S0499, S0199",4
S0434,60,6,4,0,3,2,1,2,1,4,3,6,6,5,7,7,3,7,2,5,3,2,5,4,5,4,5,4.0,3.5,5.5,25,4.0,"S0780, S0499, S0462",3
S0435,76,6,1,0,5,5,2,2,1,1,2,5,1,6,4,5,4,1,7,6,1,4,4,4,4,1,3,3.8,1.5,7.0,20,3.75,"S0379, S0538, S0637, S0247, S0380, S0210",6
S0436,67,7,6,0,6,6,2,8,7,7,1,7,3,4,2,3,4,6,4,5,3,3,4,2,1,3,4,4.4,3.0,1.0,17,2.0,,0
S0437,93,2,4,1,4,6,2,3,7,7,4,5,7,3,1,2,2,5,1,3,2,4,3,2,1,3,3,2.6,4.25,1.0,16,3.25,"S0033, S0393, S0210, S0114, S0651, S0814, S0176",7
S0438,81,5,7,0,2,5,5,8,2,4,2,6,6,4,5,2,5,1,1,5,2,3,4,3,5,3,2,2.8,5.0,5.0,20,3.5,"S0836, S0253, S0342, S0023, S0059, S0354, S0242",7
S0439,43,1,1,0,6,5,3,6,5,7,5,3,6,4,5,4,7,6,3,2,4,5,1,4,2,4,1,4.4,3.75,2.0,17,5.25,"S0367, S0626, S0409, S0532, S0784",5
S0440,86,7,6,0,3,4,6,0,1,1,7,2,5,5,1,5,2,5,7,4,6,1,4,4,2,5,2,4.8,6.0,7.0,18,3.25,"S0528, S0132, S0685, S0030, S0227, S0664",6
S0441,83,4,1,0,5,7,7,7,1,4,1,3,6,2,1,6,2,3,6,2,2,1,3,5,5,3,5,3.0,3.75,5.5,22,3.0,S0893,1
