StudentID,Academic_Performance,isolated,WomenDifferent,language,COVID,criticises,MenBetterSTEM,pwi_wellbeing,Intelligence1,Intelligence2,Soft,opinion,Nerds,comfortable,future,bullying,Manbox5_1,Manbox5_2,Manbox5_3,Manbox5_4,Manbox5_5,k6_1,k6_2,k6_3,k6_4,k6_5,k6_6,Manbox5_overall,Masculinity_contrained,GrowthMindset,k6_overall,School_support_engage,Friends,Friends_Count
S0294,93,5,2,0,1,3,5,2,1,7,3,3,3,4,1,2,2,6,5,5,3,4,1,5,3,3,3,4.2,3.25,4.0,19,3.25,"S0406, S0996, S0211, S0884",4
S0295,57,4,7,0,7,6,1,2,1,7,4,1,2,3,4,7,1,5,1,2,1,1,3,5,1,1,2,2.0,3.5,4.0,13,4.5,S0664,1
S0296,71,7,4,0,1,7,4,9,6,1,6,5,1,3,6,2,2,4,1,4,4,3,5,2,5,3,1,3.0,3.75,4.5,19,3.25,"S0485, S0452, S0716, S0292, S0657, S0725",6
S0297,65,7,3,1,1,2,2,7,5,6,2,3,2,4,3,1,3,1,6,2,7,1,3,1,5,5,1,3.8,2.25,2.5,16,3.25,S0741,1
S0298,86,2,7,0,3,5,5,8,3,5,2,1,6,1,6,5,1,1,6,2,4,3,3,4,4,1,4,2.8,5.0,4.0,19,5.0,"S0833, S0622, S0826, S0989, S0094, S0076, S0314",7
S0299,71,3,2,0,3,3,3,4,5,5,5,6,1,6,7,6,5,4,6,3,6,5,1,3,5,2,4,4.8,2.75,3.0,20,5.0,"S0740, S0115, S0253, S0809, S0157",5
S0300,61,4,5,0,6,2,1,3,2,3,7,6,5,2,6,1,5,4,6,7,1,2,2,3,2,2,1,4.6,4.5,5.5,12,3.5,"S0801, S0865, S0673, S0037",4
S0301,74,5,4,0,7,7,4,9,2,5,5,6,3,1,1,1,3,6,6,5,2,1,1,1,2,3,1,4.4,4.0,4.5,9,1.75,"S0367, S0347, S0685, S0793",4
S0302,68,1,5,1,7,1,2,6,2,4,7,4,1,3,1,6,4,5,3,2,5,2,4,1,1,4,1,3.8,3.75,5.0,13,3.75,,0
S0303,83,7,1,0,3,1,5,9,2,3,2,6,6,2,2,3,4,1,6,1,3,2,4,4,3,4,5,3.0,3.5,5.5,22,1.75,"S0793, S0113, S0345, S0122, S0217",5
S0304,76,5,5,0,2,3,6,7,3,6,6,1,4,3,7,3,1,6,3,6,3,5,2,4,2,1,2,3.8,5.25,3.5,16,5.0,,0
S0305,79,6,7,0,4,5,5,7,6,4,6,7,5,6,2,6,5,7,4,7,2,3,4,1,5,4,4,5.0,5.75,3.0,21,2.75,"S0266, S0466",2
S0306,45,6,4,0,1,7,2,7,7,3,6,2,4,4,5,3,3,6,5,3,4,3,4,1,3,1,1,4.2,4.0,3.0,13,4.25,"S0817, S0373, S0353",3
S0307,53,5,1,0,2,6,7,2,5,6,3,5,7,3,6,7,3,6,4,4,3,4,2,5,5,3,2,4.0,4.5,2.5,21,3.75,"S0409, S0502",2
S0308,75,1,1,0,6,2,3,10,1,2,3,1,2,5,4,7,5,1,7,5,5,1,1,5,1,4,5,4.6,2.25,6.5,17,5.75,S0192,1
S0309,57,1,3,0,7,2,6,3,1,7,2,1,6,5,1,4,2,3,3,4,1,3,4,5,5,1,4,2.6,4.25,4.0,22,5.0,"S0606, S0181, S0693, S0935, S0298, S0137",6
S0310,88,6,1,0,7,3,3,3,6,5,7,6,6,5,6,5,6,5,3,3,5,3,5,1,5,1,2,4.4,4.25,2.5,17,3.75,"S0297, S0235, S0476, S0016, S0800, S0922",6
S0311,75,3,6,0,4,2,2,9,2,7,6,1,4,5,4,1,6,2,6,7,1,2,2,1,5,2,2,4.4,4.5,3.5,14,5.25,"S0590, S0663, S0781, S0984",4
S0312,75,7,4,1,2,7,4,4,4,7,1,7,5,4,7,3,3,1,6,1,4,4,5,4,1,4,3,3.0,3.5,2.5,21,3.25,"S0208, S0663, S0380, S0686",4
S0313,71,1,4,1,5,1,7,6,1,7,5,6,4,4,5,1,1,3,7,2,6,2,5,4,1,3,4,3.8,5.0,4.0,19,4.5,"S0409, S0288, S0119, S0121, S0672, S0080",6
S0314,61,1,3,0,1,2,4,4,3,5,4,4,5,6,7,7,7,1,2,7,3,4,3,4,2,4,2,4.0,4.0,4.0,19,6.0,"S0172, S0146, S0921, S0073, S0907",5
S0315,100,5,5,1,4,2,6,0,3,2,5,6,6,6,3,7,6,6,6,1,1,3,2,1,5,4,2,4.0,5.5,5.5,17,3.5,"S0853, S0931",2
S0316,63,7,5,0,7,2,1,3,5,3,4,7,3,7,6,1,4,5,5,3,2,4,2,3,4,1,4,3.8,3.25,4.0,18,3.75,"S0298, S0409, S0412, S0954",4
S0317,58,1,4,0,1,5,6,10,2,2,7,4,4,7,2,2,6,4,2,4,7,1,3,2,2,3,5,4.6,5.25,6.0,16,5.0,"S0074, S0149",2
S0318,76,1,1,0,4,1,4,3,3,3,2,4,1,2,1,2,3,4,6,7,7,2,4,4,4,3,1,5.4,2.0,5.0,18,3.5,"S0415, S0604, S0447",3
S0319,32,3,4,1,3,3,2,10,6,6,3,2,7,6,1,2,2,2,4,1,2,2,3,4,1,3,4,2.2,4.0,2.0,17,4.5,"S0434, S0321, S0603, S0643, S0025, S0071",6
S0320,64,4,4,0,6,6,6,8,4,2,4,7,2,2,6,7,5,7,7,6,1,2,4,4,1,4,3,5.2,4.0,5.0,18,3.25,"S0709, S0108",2
S0321,80,5,2,1,7,1,3,10,7,2,1,1,6,2,4,1,6,7,6,5,4,1,4,1,2,1,3,5.6,3.0,3.5,12,4.0,,0
S0322,85,7,1,0,3,5,7,5,4,7,4,1,4,7,2,7,5,6,4,1,3,3,3,4,4,3,3,3.8,4.0,2.5,20,4.25,"S0505, S0959, S0667, S0732, S0294, S0614",6
S0323,86,6,4,1,6,6,6,0,7,1,2,1,7,7,6,1,6,4,5,5,1,1,1,1,5,4,2,4.2,4.75,4.0,14,5.5,"S0874, S0538, S0288, S0604",4
S0324,44,4,1,1,6,7,2,9,6,4,6,6,7,3,5,6,2,6,6,4,5,3,3,2,1,2,1,4.6,4.0,3.0,12,3.5,"S0150, S0134, S0657, S0717, S0017, S0491, S0497",7
S0325,90,2,2,0,5,2,5,8,3,5,7,5,3,4,5,1,4,2,4,7,4,4,4,3,4,1,1,4.2,4.25,4.0,17,4.5,"S0155, S0331, S0275, S0041, S0561, S0280",6
S0326,73,1,3,0,2,2,2,1,3,7,1,6,6,2,3,6,5,2,4,1,2,3,2,5,5,4,2,2.8,3.0,3.0,21,3.5,"S0682, S0930, S0482, S0542",4
S0327,90,6,5,1,3,1,2,3,3,6,5,6,5,1,4,6,6,5,2,7,5,2,3,1,1,4,1,5.0,4.25,3.5,12,2.25,"S0642, S0368, S0202, S0785",4
S0328,88,5,1,0,7,5,5,10,2,2,7,7,5,1,1,2,3,1,3,2,3,5,1,3,1,1,4,2.4,4.5,6.0,15,1.5,"S0956, S0936",2
S0329,65,3,4,0,6,5,5,10,2,6,5,1,5,1,4,1,4,1,6,5,3,1,5,3,4,2,3,3.8,4.75,4.0,18,4.25,"S0857, S0782",2
S0330,77,5,7,0,3,3,2,1,2,2,6,3,5,5,3,5,5,6,1,7,5,5,1,3,5,3,5,4.8,5.0,6.0,22,4.0,"S0222, S0441, S0014, S0398",4
S0331,67,7,1,0,4,6,2,1,2,4,1,7,3,1,3,6,1,6,1,1,7,2,3,3,1,5,5,3.2,1.75,5.0,19,1.5,"S0256, S0319, S0130, S0789",4
S0332,48,5,2,0,6,3,6,4,6,5,6,4,6,2,4,1,6,4,1,4,3,3,4,4,1,3,4,3.6,5.0,2.5,19,3.25,"S0719, S0759, S0347, S0168",4
S0333,44,5,4,0,5,1,5,1,7,6,5,4,2,5,5,2,5,7,4,5,5,1,1,5,4,1,2,5.2,4.0,1.5,14,4.25,"S0701, S0855, S0137, S0167, S0034",5
S0334,77,6,6,0,1,2,5,9,5,6,2,2,6,3,7,4,6,2,5,2,1,2,3,5,4,3,5,3.2,4.75,2.5,22,4.5,"S0848, S0026, S0810, S0250, S0913, S0657",6
S0335,78,4,4,0,6,4,1,8,7,5,6,4,1,4,1,4,3,4,6,1,4,5,1,3,2,3,1,3.6,3.0,2.0,15,3.25,,0
S0336,52,2,4,0,1,5,7,8,3,2,1,6,1,1,1,5,4,6,2,5,3,2,3,5,4,5,1,4.0,3.25,5.5,20,2.5,"S0012, S0792, S0946, S0953, S0759",5
S0337,74,4,2,0,1,6,1,5,4,6,4,4,2,5,3,3,4,4,3,5,3,1,1,4,5,4,4,3.8,2.25,3.0,19,4.0,"S0817, S0063, S0164, S0041, S0808, S0764",6
S0338,64,3,7,0,1,3,3,4,5,1,6,2,5,5,4,3,6,7,7,4,5,5,3,3,2,2,5,5.8,5.25,5.0,20,5.0,"S0962, S0130",2
S0339,60,3,1,0,7,6,3,2,2,3,5,7,7,1,4,5,4,2,1,7,7,1,4,5,5,4,2,4.2,4.0,5.5,21,2.75,"S0557, S0991, S0080, S0612, S0160, S0655, S0139",7
S0340,53,3,2,0,2,3,6,7,3,4,3,1,3,3,6,2,6,1,5,4,5,5,2,5,5,5,2,4.2,3.5,4.5,24,5.25,"S0837, S0678, S0463, S0137, S0039",5
S0341,49,1,2,1,4,1,7,6,7,2,2,2,1,1,3,4,6,6,2,5,1,2,4,2,1,3,4,4.0,3.0,3.5,16,4.25,S0382,1
S0342,63,3,5,1,3,2,3,6,2,5,4,7,4,6,5,2,1,1,7,7,6,2,3,1,2,1,4,4.4,4.0,4.5,13,4.25,,0
S0343,66,3,4,0,4,1,3,4,2,3,4,4,7,2,1,2,2,3,3,6,2,4,2,4,1,4,4,3.2,4.5,5.5,19,3.0,"S0261, S0610, S0803, S0603",4
S0344,89,4,7,0,1,6,2,2,1,1,1,4,2,4,3,1,7,5,2,5,1,2,4,1,2,4,1,4.0,3.0,7.0,14,3.75,"S0248, S0178, S0035, S0249, S0187, S0955, S0394",7
S0345,75,4,6,0,3,7,3,6,2,4,6,3,4,4,6,7,7,3,4,1,1,3,2,5,2,5,3,3.2,4.75,5.0,20,4.75,"S0598, S0737, S0110, S0527",4
S0346,87,3,7,0,4,6,4,5,6,4,2,5,4,1,7,3,6,2,1,3,4,2,5,1,1,1,3,3.2,4.25,3.0,13,4.0,"S0491, S0469, S0591, S0832, S0209, S0009, S0795",7
S0347,58,7,1,0,3,2,1,4,7,5,2,1,4,1,6,6,4,2,4,4,5,4,5,5,5,4,2,3.8,2.0,2.0,25,3.75,"S0706, S0779, S0428, S0491, S0831, S0708, S0420",7
S0348,70,5,6,0,1,6,5,10,3,2,1,7,6,7,2,4,2,6,3,2,7,3,2,4,3,4,2,4.0,4.5,5.5,18,3.25,,0
S0349,64,3,6,0,1,4,5,7,7,5,2,6,3,5,2,5,6,4,2,2,3,1,2,5,2,2,4,3.4,4.0,2.0,16,3.5,"S0812, S0515, S0543, S0800, S0332, S0154",6
S0350,100,2,6,0,4,6,7,7,6,7,3,1,5,7,6,6,3,2,5,2,2,1,1,5,5,4,5,2.8,5.25,1.5,21,6.5,"S0718, S0944, S0088, S0373, S0836, S1000, S0289",7
S0351,71,1,4,0,6,2,6,7,3,4,4,4,6,3,1,3,2,7,4,1,5,2,3,5,3,2,4,3.8,5.0,4.5,19,3.75,"S0676, S0178, S0266, S0732, S0881, S0742, S0980",7
S0352,57,2,6,1,7,7,1,9,6,4,1,6,5,7,3,3,7,3,1,1,3,4,2,5,5,5,2,3.0,3.25,3.0,23,4.5,"S0612, S0211, S0110, S0012, S0348, S0330, S0366",7
S0353,57,4,3,0,4,3,2,6,6,5,2,1,4,7,2,2,4,4,3,2,3,3,2,3,3,4,5,3.2,2.75,2.5,20,5.0,S0389,1
S0354,79,3,6,0,5,2,7,10,2,6,4,6,7,6,4,1,4,7,6,7,1,4,4,3,2,2,2,5.0,6.0,4.0,17,4.25,S0008,1
S0355,56,2,5,0,6,4,1,0,5,4,2,2,6,6,2,1,6,3,2,1,1,3,2,3,3,3,4,2.6,3.5,3.5,18,5.0,"S0644, S0832, S0801, S0688, S0492, S0461",6
S0356,35,1,3,1,7,7,6,7,6,6,6,6,5,4,2,5,3,7,3,5,4,3,5,5,4,1,3,4.4,5.0,2.0,21,3.75,"S0841, S0355",2
S0357,77,7,6,0,2,3,3,10,5,5,1,5,7,5,4,5,1,6,1,7,1,5,4,3,2,1,2,3.2,4.25,3.0,17,3.25,,0
S0358,65,4,1,1,1,4,4,10,5,2,6,3,7,7,2,2,2,7,6,3,2,3,1,2,3,5,2,4.0,4.5,4.5,16,4.5,,0
S0359,51,1,5,0,5,5,6,7,3,4,4,2,2,2,3,2,1,3,4,7,7,5,3,5,2,5,3,4.4,4.25,4.5,23,4.5,"S0785, S0053",2
S0360,98,3,3,0,6,1,2,3,2,2,5,4,1,3,5,1,5,5,5,5,7,4,3,2,5,5,4,5.4,2.75,6.0,23,4.25,,0
S0361,44,6,5,0,7,3,1,8,5,3,7,5,2,4,4,4,5,3,1,6,3,3,5,4,5,2,4,3.6,3.75,4.0,23,3.25,,0
S0362,96,3,5,0,3,3,7,3,3,3,5,3,5,5,4,4,6,1,7,4,3,5,1,4,3,2,3,4.2,5.5,5.0,18,4.75,"S0083, S0251",2
S0363,75,3,6,0,1,6,4,8,1,6,5,3,7,5,2,4,5,6,7,3,2,2,4,2,3,5,2,4.6,5.5,4.5,18,4.25,"S0461, S0835, S0916, S0831, S0522, S0977",6
S0364,86,3,2,0,6,4,6,0,1,6,1,4,1,7,1,7,6,7,1,6,7,3,5,4,1,4,2,5.4,2.5,4.5,19,4.25,"S0438, S0243, S0834, S0759, S0526, S0753, S0026",7
S0365,51,3,2,0,4,4,4,0,2,6,1,2,6,4,4,2,7,2,5,6,5,5,4,5,5,5,3,5.0,3.25,4.0,27,4.75,,0
S0366,58,2,1,0,3,4,1,9,1,7,7,4,5,5,7,1,2,4,6,4,4,3,1,2,4,3,1,4.0,3.5,4.0,14,5.5,"S0879, S0652",2
S0367,76,7,6,0,2,2,5,8,2,1,2,6,7,2,2,4,2,7,3,2,3,4,3,4,1,1,3,3.4,5.0,6.5,16,1.75,"S0158, S0304, S0150, S0482, S0619, S0460, S0145",7
S0368,67,4,2,1,4,3,3,7,6,6,5,5,3,7,3,3,1,4,4,3,5,4,2,1,3,2,4,3.4,3.25,2.0,16,4.25,,0
S0369,70,1,1,0,5,7,1,0,7,6,1,1,2,5,1,2,7,1,1,4,6,3,4,4,2,1,4,3.8,1.25,1.5,18,5.0,,0
S0370,88,3,7,0,5,6,3,4,5,6,1,3,2,5,2,6,5,2,5,1,4,3,3,5,1,5,4,3.4,3.25,2.5,21,4.25,"S0963, S0956, S0821, S0125, S0455, S0576",6
S0371,98,3,4,0,4,6,2,2,3,4,6,3,1,6,6,7,6,1,3,2,4,1,2,3,1,1,5,3.2,3.25,4.5,13,5.5,"S0026, S0856, S0777, S0059, S0994, S0815, S0003",7
S0372,46,5,2,0,2,6,1,4,4,1,2,5,2,4,5,7,7,5,6,6,3,1,5,3,5,3,1,5.4,1.75,5.5,18,3.75,"S0176, S0064, S0317, S0153, S0475, S0057",6
S0373,72,2,1,1,4,5,1,5,3,6,5,2,7,4,6,1,3,6,6,7,5,5,4,1,5,4,5,5.4,3.5,3.5,24,5.5,"S0730, S0098, S0226, S0721",4
S0374,95,3,5,1,3,3,1,7,6,4,7,7,1,4,7,7,7,3,3,5,1,1,5,2,2,5,5,3.8,3.5,3.0,20,4.25,"S0994, S0031, S0274, S0633, S0762, S0242, S0200",7
S0375,86,1,1,1,4,3,6,2,4,6,4,7,7,1,7,3,5,1,2,6,4,1,2,2,2,5,4,3.6,4.5,3.0,16,4.0,"S0465, S0027, S0612",3
S0376,73,7,3,0,4,1,1,6,7,1,4,5,5,4,2,2,4,7,7,5,3,1,4,4,3,1,3,5.2,3.25,4.0,16,2.5,"S0203, S0915",2
S0377,80,5,3,1,7,1,3,8,5,1,5,2,3,5,4,2,5,3,3,1,7,3,3,2,2,3,2,3.8,3.5,5.0,15,4.5,"S0354, S0942, S0935",3
S0378,47,3,2,0,5,6,6,9,2,1,7,1,4,5,2,6,6,6,6,1,2,5,1,5,4,2,3,4.2,4.75,6.5,20,4.75,"S0084, S0749, S0380, S0256",4
S0379,71,2,2,1,1,6,7,0,5,3,6,7,2,3,7,4,6,7,7,3,3,1,3,2,3,3,4,5.2,4.25,4.0,16,4.25,,0
S0380,80,6,1,0,4,2,6,1,5,4,4,4,4,6,4,4,3,5,2,4,4,3,2,4,2,5,3,3.6,3.75,3.5,19,4.0,"S0194, S0385, S0768, S0151, S0104",5
S0381,81,7,7,0,6,5,1,7,5,1,7,5,7,4,1,2,3,7,6,2,2,3,4,1,3,2,1,4.0,5.5,5.0,14,2.25,"S0322, S0282, S0077",3
S0382,54,2,3,0,1,5,2,8,6,3,5,3,5,4,7,3,2,7,7,4,1,5,5,5,4,4,4,4.2,3.75,3.5,27,5.5,"S0226, S0405, S0667, S0719, S0722, S0144, S0703",7
S0383,57,2,1,1,4,6,6,7,1,2,4,4,7,2,7,6,1,4,4,2,1,1,5,1,3,3,1,2.4,4.5,6.5,14,4.75,,0
S0384,66,7,7,1,7,4,1,6,1,5,6,5,1,2,2,3,5,1,5,1,6,4,4,2,3,1,5,3.6,3.75,5.0,19,2.0,S0171,1
S0385,44,6,1,1,1,7,5,7,5,3,5,1,7,4,5,2,5,5,2,4,1,4,2,1,3,3,2,3.4,4.5,4.0,15,4.5,"S0986, S0141, S0662, S0128",4
S0386,60,4,1,1,7,4,4,6,7,5,1,1,3,3,7,4,7,6,1,3,3,4,3,3,3,3,5,4.0,2.25,2.0,21,5.25,"S0135, S0804, S0024, S0793, S0669, S0089",6
S0387,53,5,1,0,7,7,3,2,6,2,4,2,5,3,4,7,2,1,4,6,2,4,4,5,2,5,2,3.0,3.25,4.0,22,4.0,"S0936, S0619, S0242, S0624",4
S0388,49,2,6,0,4,4,5,8,3,7,6,4,2,7,4,4,5,6,6,2,1,5,3,5,1,5,2,4.0,4.75,3.0,21,5.25,"S0517, S0763, S0977",3
S0389,98,4,3,0,5,3,5,7,3,3,4,6,1,2,5,2,5,3,7,5,3,5,1,4,1,2,2,4.6,3.25,5.0,15,3.25,"S0662, S0115, S0428, S0102, S0635, S0697",6
S0390,90,3,4,0,5,2,4,8,2,3,7,4,4,3,6,6,2,2,2,5,7,4,2,4,3,5,2,3.6,4.75,5.5,20,4.5,,0
S0391,74,4,2,1,6,2,4,9,1,3,4,1,1,4,3,4,1,1,1,7,5,3,2,2,3,4,4,3.0,2.75,6.0,18,4.5,"S0908, S0679",2
S0392,61,1,3,0,5,2,6,0,1,7,7,5,2,7,2,7,5,3,4,6,2,2,2,4,4,4,2,4.0,4.5,4.0,18,4.75,"S0358, S0216, S0851",3
S0393,100,2,5,0,3,5,4,10,6,3,4,2,1,4,1,6,7,4,7,3,3,2,3,4,3,2,3,4.8,3.5,3.5,17,4.25,S0115,1
S0394,68,3,3,1,6,4,7,4,6,4,7,6,1,1,3,1,3,1,1,2,6,4,3,2,1,4,5,2.6,4.5,3.0,19,2.75,"S0374, S0785, S0292, S0283, S0236, S0034, S0719",7
S0395,60,3,5,1,2,7,1,6,2,6,2,2,1,6,5,2,7,4,7,4,7,1,2,2,4,3,1,5.8,2.25,4.0,13,5.5,,0
S0396,56,6,4,0,7,4,6,2,7,4,1,5,3,3,4,5,3,4,1,6,4,1,5,2,3,4,1,3.6,3.5,2.5,16,3.0,"S0268, S0003, S0662, S0592, S0444, S0002",6
S0397,77,2,7,1,7,2,7,3,2,2,6,4,2,3,7,1,5,3,6,5,3,5,5,1,5,1,4,4.4,5.5,6.0,21,5.0,"S0694, S0162, S0653, S0104, S0030",5
S0398,85,7,1,1,3,7,6,2,6,5,1,6,6,7,7,6,4,7,5,7,6,4,2,4,1,3,2,5.8,3.5,2.5,16,4.25,,0
S0399,72,2,1,0,7,6,4,2,4,3,7,5,4,1,4,6,2,4,1,7,6,3,3,5,4,2,5,4.0,4.0,4.5,22,3.5,"S0001, S0693, S0153, S0696, S0569",5
S0400,84,3,1,0,1,3,3,4,4,7,2,4,7,2,6,6,4,1,1,5,7,4,4,1,2,2,4,3.6,3.25,2.5,17,4.25,,0
S0401,57,7,2,0,1,1,3,6,6,4,1,2,6,4,3,4,4,2,6,7,4,1,1,3,2,4,3,4.6,3.0,3.0,14,3.5,"S0390, S0814, S0140, S0755, S0826, S0692",6
S0402,51,4,1,1,4,6,2,6,1,1,6,3,7,1,7,2,6,5,1,1,3,5,4,3,3,2,4,3.2,4.0,7.0,21,4.25,,0
S0403,52,4,2,0,6,1,3,3,1,1,4,3,1,6,2,3,3,4,3,1,5,3,1,3,2,1,3,3.2,2.5,7.0,13,4.25,"S0216, S0382, S0874",3
S0404,71,4,4,0,2,1,1,4,4,6,7,5,1,6,6,7,6,2,4,3,2,5,2,3,2,2,1,3.4,3.25,3.0,15,4.75,"S0060, S0776, S0771, S0195",4
S0405,63,3,3,1,6,7,4,8,3,5,1,2,3,3,5,4,1,7,2,3,5,2,2,5,4,2,5,3.6,2.75,4.0,20,4.75,,0
S0406,63,4,2,0,2,7,3,3,2,6,2,3,3,7,6,2,5,3,2,5,3,3,1,1,3,1,1,3.6,2.5,4.0,10,5.5,"S0749, S0530",2
S0407,74,1,5,0,7,6,6,2,4,1,1,6,7,2,2,1,5,4,1,6,1,4,4,2,4,1,2,3.4,4.75,5.5,17,3.25,"S0553, S0763, S0044",3
S0408,73,2,3,0,3,5,1,6,1,2,5,2,6,5,5,2,1,2,3,5,2,4,5,2,4,5,3,2.6,3.75,6.5,23,5.5,,0
S0409,83,6,2,1,3,7,3,4,2,3,4,4,2,4,4,2,6,7,4,2,3,4,5,1,4,5,4,4.4,2.75,5.5,23,3.5,"S0606, S0123",2
S0410,68,5,2,0,1,5,2,0,3,7,7,6,4,3,5,3,7,2,7,6,3,2,5,5,4,2,3,5.0,3.75,3.0,21,3.25,"S0755, S0722, S0006, S0595",4
S0411,80,2,2,0,7,5,4,0,4,3,5,6,3,1,1,7,2,1,7,1,2,5,4,1,2,5,4,2.6,3.5,4.5,21,2.5,"S0472, S0395",2
S0412,48,5,5,0,2,4,5,6,5,1,6,7,6,5,4,1,4,5,4,7,3,4,1,3,4,1,1,4.6,5.5,5.0,14,3.25,"S0192, S0600, S0037",3
S0413,75,5,1,0,3,3,4,8,1,6,3,1,2,5,7,4,4,1,6,1,5,4,3,5,2,1,2,3.4,2.5,4.5,17,5.5,,0
S0414,46,3,7,1,4,7,3,1,1,5,1,5,7,5,1,1,6,6,6,1,5,3,5,4,2,3,3,4.8,4.5,5.0,20,3.5,"S0340, S0567, S0920",3
S0415,87,1,4,0,6,3,7,1,7,3,4,1,5,6,3,6,3,6,1,7,5,2,1,1,5,4,2,4.4,5.0,3.0,15,5.75,S0270,1
S0416,68,1,5,0,3,5,1,6,5,5,5,1,5,6,6,6,7,1,7,5,6,1,3,1,1,5,5,5.2,4.0,3.0,16,6.5,"S0342, S0489, S0369, S0992, S0102, S0449",6
S0417,66,2,2,0,5,5,1,1,6,6,3,4,3,6,7,4,7,6,1,1,7,4,3,5,3,2,1,4.4,2.25,2.0,18,5.75,,0
S0418,53,4,3,1,5,7,6,7,6,5,2,5,4,7,3,1,2,6,6,3,7,5,2,2,5,1,2,4.8,3.75,2.5,17,4.25,"S0769, S0226, S0887, S0920",4
S0419,35,4,7,0,6,4,7,9,3,7,7,5,6,6,4,3,7,3,6,6,7,1,2,2,2,5,3,5.8,6.75,3.0,15,4.25,"S0201, S0586",2
S0420,77,7,4,0,2,2,4,3,1,6,6,3,7,6,6,5,7,2,3,1,6,3,1,5,5,1,4,3.8,5.25,4.5,19,4.5,,0
S0421,82,5,5,0,7,2,1,0,5,5,6,4,3,7,2,3,7,4,2,3,6,3,2,5,5,1,3,4.4,3.75,3.0,19,4.0,"S0844, S0599, S0192, S0683, S0133, S0075, S0480",7
S0422,41,4,7,1,7,4,3,9,2,6,3,2,2,6,4,7,3,2,3,6,1,3,4,4,1,1,3,3.0,3.75,4.0,16,5.0,"S0086, S0980, S0615, S0152, S0064, S0365, S0231",7
S0423,79,7,1,0,6,5,3,1,6,3,2,3,3,3,1,1,5,3,5,5,1,2,4,2,5,5,3,3.8,2.25,3.5,21,2.5,S0971,1
S0424,36,6,5,1,1,1,3,8,7,3,1,2,5,3,4,6,7,7,2,3,5,4,4,2,1,2,2,4.8,3.5,3.0,15,3.75,"S0950, S0055, S0449, S0112, S0677, S0947, S0830",7
S0425,67,4,6,1,2,4,7,1,5,7,2,3,7,5,2,7,1,2,7,7,2,4,5,4,2,4,5,3.8,5.5,2.0,24,4.0,"S0176, S0254, S0903",3
S0426,74,2,6,0,1,5,5,0,4,6,4,3,7,3,7,2,2,5,6,2,5,1,2,3,2,2,2,4.0,5.5,3.0,12,5.25,"S0093, S0976, S0661, S0092, S0812, S0843, S0755",7
S0427,46,3,5,0,1,6,6,1,2,6,2,2,6,7,2,4,4,5,4,1,4,5,1,2,5,1,5,3.6,4.75,4.0,19,5.0,"S0199, S0455, S0366, S0304, S0139",5
S0428,86,7,2,0,2,6,2,8,7,2,1,7,1,5,5,5,3,7,7,3,6,4,3,4,1,1,4,5.2,1.5,3.5,17,3.0,"S0227, S0823, S0296, S0401, S0473",5
S0429,66,6,1,0,5,5,7,1,5,7,3,2,1,3,6,7,5,1,5,1,3,1,1,2,3,3,2,3.0,3.0,2.0,12,4.25,"S0507, S0536, S0597, S0151, S0746, S0571",6
S0430,100,7,3,0,2,3,7,8,3,7,3,6,5,2,2,4,4,7,6,2,4,4,4,4,1,1,4,4.6,4.5,3.0,18,1.75,,0
S0431,71,6,1,0,6,1,1,1,7,2,7,3,5,3,6,3,3,2,6,1,3,1,2,4,1,3,1,3.0,3.5,3.5,12,4.0,"S0995, S0075, S0305, S0316, S0549",5
S0432,54,5,1,1,4,7,6,0,2,4,3,1,7,4,1,1,2,4,5,7,6,3,4,3,3,1,4,4.8,4.25,5.0,18,3.75,"S0730, S0256, S0580, S0346",4
S0433,80,6,3,0,6,1,6,10,2,2,5,4,5,1,4,5,4,5,1,6,4,5,4,3,2,5,1,4.0,4.75,6.0,20,2.75,"S0902, S0757",2
S0434,77,4,6,1,3,3,7,4,7,5,5,1,6,7,6,4,4,4,1,2,3,1,1,1,3,3,1,2.8,6.0,2.0,10,6.0,"S0761, S0134, S0303, S0200",4
S0435,77,3,4,1,1,1,7,10,6,5,4,1,5,5,7,5,2,2,5,2,7,4,4,4,4,2,3,3.6,5.0,2.5,21,6.0,S0821,1
S0436,58,5,2,0,1,4,5,9,1,1,1,3,5,7,4,1,5,1,6,3,5,5,3,5,5,5,5,4.0,3.25,7.0,28,4.75,S0022,1
S0437,56,7,5,0,3,5,7,4,7,2,6,1,5,4,7,2,2,1,1,1,2,4,3,5,3,5,4,1.4,5.75,3.5,24,4.75,"S0243, S0296, S0045, S0864, S0921, S0584",6
S0438,28,5,1,1,6,4,6,9,2,4,3,5,2,5,6,1,2,3,7,5,2,4,2,3,2,2,1,3.8,3.0,5.0,14,4.25,"S0775, S0772, S0356, S0527, S0015",5
S0439,69,5,2,0,2,6,7,10,7,6,3,5,7,3,3,4,6,1,5,4,7,1,1,2,4,4,5,4.6,4.75,1.5,17,3.0,"S0402, S0579, S0845, S0300",4
S0440,59,6,2,0,4,7,5,3,3,6,4,1,4,1,1,5,2,6,5,5,2,2,4,5,5,1,4,4.0,3.75,3.5,21,2.75,"S0782, S0915",2
S0441,100,3,5,0,7,3,7,4,5,2,6,1,1,7,1,6,6,1,6,2,6,4,2,3,2,4,2,4.2,4.75,4.5,17,5.0,"S0234, S0968, S0722, S0122",4
